danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.792,0.779,7,-4.733,1,0.224,0.369,4.06e-05,0.2,0.635,175.903,5nrpESXmO3LeqUteTPmK9d,263503,4
0.737,0.622,6,-5.262,0,0.0674,0.295,2.27e-06,0.073,0.834,179.957,0u4onBOAKgL07mae3wdXtB,231126,4
0.714,0.668,7,-4.835,1,0.118,0.48,0.000449,0.16,0.565,173.969,35zeFzrZZyjQ3DwfQJ9T0J,196892,4
0.706,0.781,10,-4.796,1,0.0615,0.148,0.000132,0.343,0.731,175.973,2kmdBzqKeXJlZHX3GhFZ9k,198225,4
0.785,0.534,4,-5.667,0,0.0824,0.0371,0.00048,0.076,0.602,175.973,6aMDiWFWQ3MsdgYR6bjFLy,202232,4
0.706,0.748,6,-3.243,0,0.169,0.224,3.36e-06,0.0707,0.603,178.007,1mDV60ak8B1WlqwQtYat04,265095,4
0.755,0.605,7,-5.86,0,0.0636,0.308,0.0,0.252,0.426,139.97,7A8bu2fbCxlP5CMvET5K85,210438,4
0.887,0.686,8,-4.368,1,0.155,0.412,0.000106,0.0984,0.467,95.025,7qIFweBgOI77uIRCGVfD2s,237200,4
0.864,0.746,8,-4.655,0,0.193,0.523,0.000736,0.11,0.754,100.027,43YQ4hX0EazElMiYc7MKSt,211880,4
0.814,0.714,4,-4.65,0,0.207,0.297,4.89e-06,0.091,0.789,176.013,6bvfJf4KjonPMuPfGfy3S2,345241,4
0.713,0.665,7,-5.665,1,0.0878,0.163,3.55e-05,0.354,0.749,179.954,2PWyL5ZEpr50obx0ZseuXS,209283,4
0.712,0.851,0,-3.359,1,0.149,0.207,4e-06,0.0334,0.542,95.973,1aUxd05p6uc3dNyVdMLojp,182676,4
0.848,0.812,9,-5.312,0,0.329,0.358,4.15e-05,0.116,0.792,94.905,5rKvVyqtNT1EvrNuF9tLoF,207610,4
0.739,0.832,1,-3.244,1,0.151,0.119,1.35e-05,0.245,0.776,176.04,7meQTf97i7gyAzeHTLIytv,377580,4
0.903,0.675,11,-3.445,0,0.214,0.543,1.29e-05,0.0595,0.442,96.507,3X5M53Xi5k1SijRtZMM3TA,417920,4
0.689,0.619,9,-7.02,0,0.0721,0.277,0.0,0.291,0.235,152.042,1MMhI6ISQt0UOVtU6DoAtE,153181,4
0.741,0.761,7,-3.054,0,0.211,0.29,0.0,0.0754,0.358,157.87,33fuvW3jkAoc3LJxaOkN15,227000,4
0.53,0.189,6,-7.934,0,0.0824,0.551,0.084,0.122,0.119,209.08,2EEjiKbE4pAjX49TrBzw1X,66227,5
0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,7COfe3P7KgfwDwIRB8LIDw,185040,4
0.789,0.731,2,-6.245,0,0.101,0.139,1.92e-06,0.635,0.79,81.009,6VrBWh90BiwWmwKtvwWFcq,248827,4
0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.31,0.761,184.329,1tWpgH8rErSXPOkQKFCag9,205120,4
0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,5qFeMRz4TvetPmzjre9Dq7,250840,4
0.81,0.716,3,-5.038,0,0.0638,0.0997,0.000145,0.0859,0.811,88.002,2yBWnRKj0Zx7AF1kufajvW,254720,4
0.535,0.384,9,-10.049,0,0.362,0.89,0.0,0.0964,0.767,145.947,3vgiIJW3iSQRRvgYiW86i9,159573,4
0.0866,0.13,3,-22.208,1,0.0409,0.903,0.624,0.104,0.0634,172.305,1CU1MTRABcra8xqqT12jYq,53560,3
