danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.773,0.866,3,-3.196,0,0.163,0.0127,0.000718,0.0674,0.547,96.502,3zq4qhSnoAodKpymsELFhG,282080,4
0.712,0.749,0,-4.576,0,0.312,0.489,0.0,0.0585,0.901,172.942,3tDBpBBELFLB3EviAtKy4i,248507,4
0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,7nYvUtkQMx1v80S2FH2s9J,248867,4
0.769,0.624,1,-10.559,0,0.197,0.173,1.02e-06,0.378,0.569,95.232,2e3YoddL43UkaSqhYGqfKz,239067,4
0.777,0.417,3,-16.199,1,0.929,0.863,0.0,0.688,0.92,87.518,151FgDnlzLI9xJiThSluex,36907,3
0.878,0.52,7,-12.609,1,0.403,0.157,0.0,0.173,0.647,90.744,1X07ZfF5KQt8dyJ5kAkVAQ,179933,4
0.727,0.491,6,-9.425,1,0.336,0.0383,0.0,0.108,0.533,173.755,1MUgIUkMkEzybR9HZnyVmj,176627,4
0.617,0.641,2,-13.224,1,0.462,0.705,0.0,0.782,0.851,103.591,6KkZOB7EY3REEzUOzt8nKB,60707,4
0.901,0.508,4,-9.294,0,0.261,0.314,0.0,0.555,0.571,94.942,0bp6rlpAjUnuIqQfmLs8C0,204933,4
0.804,0.443,6,-10.268,0,0.134,0.0312,0.0225,0.112,0.58,92.035,2ImuQo1g14CTR9hZAZD3aQ,203027,4
0.592,0.724,7,-8.681,1,0.235,0.0571,0.0,0.319,0.688,180.25,4AAUltnWWO9aDrRd6R97Tw,245400,4
0.787,0.476,4,-10.255,0,0.308,0.106,3e-05,0.122,0.232,92.928,5kNqZwhJzZpo9dI912MdEX,206600,4
0.834,0.654,10,-10.001,0,0.164,0.622,2.05e-05,0.114,0.657,98.033,7HqVEwaOpxbcjKlmftAyUu,202000,4
0.793,0.665,7,-8.897,1,0.288,0.278,0.0,0.159,0.437,92.98,0xtDqojtN6UFYyDulTt2WA,212933,4
0.815,0.595,4,-9.448,0,0.0993,0.407,0.0,0.0911,0.525,93.754,0pKcqHIHFResYOjiHONv79,259160,4
0.684,0.86,4,-5.497,0,0.098,0.0224,6.01e-05,0.0614,0.599,95.371,2xEsOHVe4KAAA3ONetBJlG,313187,4
0.727,0.957,10,-4.364,0,0.129,0.0219,0.0,0.0288,0.625,95.342,1zPTUe1iqKmcBOsdTn1HbR,314373,4
0.707,0.704,1,-7.378,1,0.0422,0.283,6.48e-05,0.129,0.646,91.352,48SmaqbdSZUNPzvxaPBlpi,223987,4
0.838,0.541,10,-8.089,0,0.093,0.0524,0.0823,0.0668,0.378,92.341,0Sqq644xToJXoFzJy6EUS1,240307,4
0.766,0.434,1,-8.405,1,0.0682,0.0118,0.848,0.0959,0.599,92.921,1f2HVTtVTRuA2k4IcledYy,209400,4
0.519,0.735,1,-5.605,1,0.174,0.0119,0.00433,0.391,0.229,142.007,37CpnfmpaxKfxibeGlj3nS,328080,4
0.848,0.812,5,-6.862,0,0.0782,0.00412,2.11e-06,0.382,0.278,125.008,0DpZQZSNmfluG51LaUhpNM,238760,4
0.78,0.543,10,-7.195,0,0.0809,0.234,2.04e-06,0.361,0.362,127.945,1GGEqxHPeIxQYM2DDa3tuQ,226880,4
0.707,0.54,7,-8.634,0,0.0847,0.0579,5.05e-06,0.165,0.241,96.088,2f7jIMQ1I02dWQ6GzlbHeO,256600,4
0.833,0.542,8,-7.117,0,0.0719,0.0624,0.000467,0.7,0.724,100.012,7KOVpRnKTF353p5s7vuJYJ,250040,4
0.703,0.796,8,-6.141,0,0.0664,0.0262,9.55e-05,0.109,0.229,125.545,5WsATc4rKrllZNF4cPVM6h,246507,4
0.742,0.616,8,-7.239,1,0.0628,0.0778,0.0,0.0718,0.328,129.018,4CHkiM8Z6T7X1N0nO8bWJi,287933,4
0.766,0.561,1,-6.167,1,0.165,0.107,0.000424,0.106,0.588,119.974,5vJlgmfiZaMjYylWNn8Tj9,200613,4
0.73,0.706,1,-6.884,1,0.0549,0.264,0.0,0.32,0.895,101.008,6I6NfaJvOlkU5Ph4p0Skfs,223560,4
0.719,0.855,2,-4.948,1,0.115,0.0025,0.000464,0.277,0.689,124.003,5vwSSi3RtGx47piSg3IFDf,219920,4
0.607,0.505,7,-6.646,1,0.0324,0.0557,0.000794,0.397,0.0789,89.936,7KwWqIoMbbhn7YXjx3iFru,211800,4
0.869,0.515,0,-8.613,1,0.158,0.00686,0.387,0.385,0.121,128.026,4QMQooNNqnxzwo6P4Y8MEj,54213,4
0.728,0.744,11,-6.885,0,0.201,0.00166,0.00309,0.238,0.733,128.051,1Ov8Z1ZQ3GzrKgVuPM9zpP,234373,4
0.416,0.213,0,-10.889,1,0.0394,0.41,0.0,0.534,0.126,149.664,5eokuTHyWNBTY3GaL8UnEr,296347,4
0.732,0.598,8,-6.418,1,0.0486,0.0577,0.0,0.089,0.395,128.987,0GanMzpqfsSWxUfqz015LU,286507,4
0.59,0.654,3,-6.332,1,0.0736,0.0263,0.0,0.0572,0.222,127.928,6YIgMBm731lPCkf1MTqnwd,209520,4
0.874,0.426,6,-6.423,1,0.19,0.0152,0.000325,0.108,0.812,93.9,1yJq3Y1d6FVhDWPYmDa4j0,240493,4
0.814,0.593,7,-9.522,1,0.256,0.00345,7.91e-06,0.176,0.537,97.329,4vn8eIrvuZA8LuScoVPxOi,207587,4
0.861,0.557,4,-12.873,0,0.292,0.197,0.00626,0.223,0.72,96.684,1EZpAn7r7fFHAfSDbxpAAl,266200,4
0.912,0.382,7,-11.43,1,0.362,0.00303,0.0214,0.127,0.651,92.997,2yoMjCYzTJJywG9D7qeQGW,272227,4
0.882,0.399,6,-13.136,1,0.276,0.233,0.526,0.121,0.851,98.232,3JzTxwdtAFmDdqWf1a00PE,224920,4
0.876,0.748,1,-5.504,1,0.234,0.0914,0.152,0.0977,0.726,89.142,6mUVWj0g34MUxuxluunqAo,229720,4
0.827,0.546,7,-14.229,1,0.234,0.119,0.0,0.09,0.891,99.132,40T5wximUJVpoTHKYaSmf6,245453,4
0.882,0.332,11,-15.788,0,0.212,0.0439,0.00337,0.209,0.799,96.418,1wcuJteJWdrfIGQLxcCRDq,216787,4
0.765,0.566,10,-9.486,0,0.18,0.325,0.176,0.232,0.794,96.746,7nFSlqR7RnxWQZGvcEhZZu,229707,4
0.807,0.629,1,-12.731,1,0.325,0.112,0.000141,0.11,0.665,101.807,3ed22m9FTkWiFlDTUiYubA,250227,4
0.855,0.351,5,-13.755,0,0.277,0.00547,0.00826,0.112,0.382,93.013,2x389ETeDrKmsPu3qGdFqW,263333,4
0.882,0.393,10,-12.011,0,0.345,0.127,0.209,0.122,0.597,96.169,5EjzWUBWgp6MCrHv8xNc42,217853,4
0.867,0.454,8,-11.886,0,0.182,0.067,0.0199,0.599,0.656,91.895,5313VQMjcM2w5gTRZtyd6J,215827,4
0.822,0.472,11,-16.23,1,0.264,0.738,0.000118,0.119,0.737,92.465,68dEFLRLyoXlwDj4YsefwB,250413,4
0.928,0.536,11,-13.656,0,0.266,0.0274,0.0,0.0907,0.701,93.689,1qtDsEHMaHyEcLX3sBe8pA,218107,4
0.817,0.719,2,-9.483,1,0.214,0.127,0.00548,0.0711,0.706,93.12,251qyFnupcLGNgRWFDFU7c,212520,4
0.928,0.417,6,-12.433,0,0.1,0.484,7.29e-06,0.104,0.738,95.007,5apkyPW2PT5Jh3O4D6hZpu,190960,4
0.887,0.434,10,-10.444,0,0.333,0.0431,0.0,0.229,0.825,92.023,0tzssbEHymtRq4Nf1wSyQv,239880,4
0.741,0.88,6,-4.465,0,0.335,0.339,0.0,0.36,0.805,103.989,4ACI4NmR4sM9ESniJuNP93,213196,4
0.878,0.841,10,-3.572,1,0.0452,0.371,0.0,0.0842,0.746,95.019,6GJNHAkwOF8O5G6HVAuB4v,143278,4
0.645,0.716,5,-4.028,0,0.203,0.0243,1.16e-06,0.305,0.858,204.291,6C2gwhJkXurBRTV2rFzkoo,223813,4
0.479,0.672,1,-4.175,0,0.0972,0.0654,0.0,0.0631,0.329,109.947,3WD9b5oQ6Vto14g18Svafd,267267,4
0.749,0.853,6,-5.345,1,0.136,0.00431,3e-05,0.609,0.824,125.936,2EuUGWDQgEIshii7eAe7Yn,208053,4
0.698,0.662,7,-4.894,1,0.0366,0.0392,4.71e-05,0.22,0.396,99.897,4Qozaq2Cl9xeiV6iLYCsFo,212720,4
0.694,0.634,9,-5.763,1,0.0443,0.392,2.74e-06,0.129,0.433,123.29,5lwUiENhk9UkgOdbVdLgzb,267707,4
0.75,0.748,9,-7.493,1,0.0513,0.01,0.000335,0.121,0.339,132.001,2u94SAEuWCLrwN6YS4pc1a,249080,4
0.649,0.653,0,-6.608,1,0.104,0.0576,1.29e-06,0.24,0.353,131.919,1yx8hUU6WU2sWK6PMQiHVv,233133,4
0.586,0.683,0,-6.328,1,0.0624,0.284,0.0,0.184,0.252,120.677,6FvmwTKu6qaAay3PpXMwsm,248533,4
0.656,0.864,4,-6.811,0,0.352,0.00791,0.314,0.377,0.269,115.062,3fx12sYABPOoypTl6ofvFI,185093,4
0.822,0.54,2,-7.555,1,0.214,0.247,3.72e-05,0.0596,0.597,91.908,5IncB62KvUhWlmBAdGa3i6,229000,4
0.659,0.67,6,-7.091,0,0.0792,0.0656,3.23e-05,0.115,0.522,77.458,4VCg6UsR0ShhTT1KCngnZd,260707,4
0.605,0.773,11,-4.951,0,0.068,0.029,0.0,0.255,0.44,128.054,0WNbEXaEgPKjZx1Ph4IX5V,188747,4
0.771,0.352,9,-9.083,1,0.0449,0.00607,0.0249,0.137,0.256,94.978,1HiKo157ECVa75UIaijxOW,224773,4
0.957,0.341,0,-8.398,1,0.385,0.0395,0.0,0.0648,0.106,122.492,1N0gBNkIKNLHKlsGsqYmNE,204040,4
0.676,0.418,6,-9.082,1,0.0637,0.256,0.0,0.0989,0.418,121.95,520UeARs9zYqHIWWkp0fO5,234080,4
0.744,0.798,2,-5.229,1,0.0559,0.00831,0.0,0.057,0.504,125.923,6yD3r4wY9q9LHVlmYoRLBw,271760,4
0.752,0.745,1,-5.012,1,0.0532,0.00252,0.749,0.0405,0.742,129.984,0Z20P2m7aolVAU1hh4LMtO,499693,4
0.698,0.609,1,-3.456,1,0.107,0.00259,0.00328,0.244,0.186,140.082,2H45uLPlkCunRffiOak4xn,219759,4
0.916,0.567,10,-8.643,0,0.185,0.0115,3.61e-06,0.134,0.453,103.457,3VEoUvNrthUr1cxEsHnc7x,183695,4
0.702,0.767,0,-5.828,1,0.325,0.0272,0.0,0.242,0.34,90.165,1XYb1Ibvxm6IJXOif1egXe,196695,4
0.547,0.918,9,-3.873,1,0.258,0.102,0.0,0.333,0.461,83.695,1IvjfqYMrYkZgQEsGzBXgH,281980,4
0.622,0.681,8,-3.302,1,0.284,0.503,0.0,0.538,0.599,137.311,7mDfJannwz4Id1UwAHi3i9,183832,4
0.401,0.79,0,-4.187,1,0.298,0.189,0.0,0.305,0.556,172.06,0EH9ZVO6nTziCIhf1ZBa0Q,246903,4
0.41,0.541,10,-6.975,1,0.266,0.0187,0.0,0.18,0.152,81.815,5ludIVAYLh8BcEC0dELlLv,325615,4
0.662,0.554,11,-7.742,1,0.116,0.122,0.0,0.198,0.364,135.129,7DIgOBLif2O6y0w5Xkb44W,291425,4
0.805,0.651,11,-3.741,0,0.271,0.282,0.0,0.112,0.645,76.806,09ff5vEuwdeUfjccSG4hbu,231343,4
0.793,0.624,1,-5.222,1,0.238,0.244,0.000543,0.146,0.332,152.974,50MUJc50HVNhvzUXxZ5aKW,290926,4
0.534,0.558,1,-7.043,1,0.342,0.126,0.0,0.0752,0.395,92.658,72WWBatJbrJ5byZCkrrCvA,331452,4
0.693,0.526,9,-6.472,0,0.0402,0.441,0.0,0.272,0.232,119.988,0IjWqCgoyioBjemsJfdAmn,273969,4
0.611,0.741,0,-4.454,1,0.127,0.132,0.0,0.121,0.217,128.126,7dMWkdrdWxcQeWVZLWZBKJ,246342,4
0.355,0.861,7,-4.85,1,0.206,0.289,0.0,0.302,0.346,170.597,6FcbFKTCGVozrnlDKmwtrP,178424,4
0.771,0.925,4,-4.533,0,0.24,0.0961,1.58e-05,0.0961,0.49,128.039,2B6AYAq4pnOc8DejVjvUeT,195888,4
0.937,0.582,2,-8.921,1,0.307,0.158,0.0,0.113,0.748,100.97,2XHrMac5akR70e5nUAXZqs,212666,4
0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,21pySLskKIKrhDziCX5ojQ,245680,4
0.816,0.576,7,-9.46,1,0.0393,0.00366,0.00197,0.4,0.745,116.056,5y3HjH8uyBhSyyR4se6Sl8,210333,4
0.767,0.669,9,-5.561,0,0.0695,0.107,0.00277,0.469,0.533,120.651,6ZjWRbQFROL0o48hesFmK9,228107,4
0.756,0.612,5,-4.371,1,0.0317,0.0659,0.0,0.274,0.452,111.572,3tSuRiNgJmMqmYR23dCqnR,218400,4
0.68,0.581,1,-7.977,1,0.14,0.0409,1.87e-05,0.226,0.263,152.017,2pCDn4LcPXLIbvr5eNKy52,214373,4
0.662,0.812,6,-4.39,1,0.0489,0.0965,0.0,0.0922,0.565,106.02,1ZQ2Xys0OccO7Q9vb4QZAb,239333,4
0.528,0.716,8,-5.242,1,0.037,0.155,0.0,0.101,0.404,153.003,0ElALDEYaW6NlvVwc1babg,288973,4
0.692,0.671,1,-5.684,0,0.0331,0.0461,0.0,0.1,0.468,112.962,3vwr1bki3FvNFo1KVz5Qv5,221387,4
0.517,0.675,2,-5.319,0,0.0309,0.324,0.0199,0.14,0.388,77.0,1V1vdxs1Yk9q8L76eb47rv,324253,4
0.607,0.9,7,-4.348,1,0.398,0.217,3.42e-05,0.031,0.642,201.662,076zUkVlyMh9gfEtwZIaJD,215667,4
0.772,0.725,2,-6.072,1,0.194,0.0952,0.0,0.484,0.839,145.512,4VVVfSKTCB3RCG2me3I9n8,221160,4
0.733,0.611,10,-6.272,0,0.0531,0.183,0.0,0.335,0.497,130.908,3FcQU3wVVJzs7c29Wi3ces,228333,4
0.549,0.635,4,-5.664,1,0.0391,0.0164,0.0,0.16,0.57,83.886,16jdwiFgmP6rrgn34DksCe,200933,4
0.787,0.714,8,-7.392,1,0.0364,0.109,1.21e-05,0.219,0.535,112.02,6LR4z2dNTab2QSEpNKouq2,259640,4
0.328,0.509,4,-6.454,1,0.0369,0.692,0.0,0.0464,0.271,150.697,2WvCInXoWivkdZKh1xtlYP,198227,3
0.759,0.714,7,-2.009,1,0.0659,0.0483,3.43e-06,0.0596,0.822,120.704,4Fybw24njwxd36bkyu98h5,211213,4
0.611,0.745,1,-4.613,0,0.199,0.0992,0.0,0.252,0.759,76.888,2PaJgdfyrCS1YC21xE41A4,187973,4
0.725,0.852,11,-2.403,0,0.0394,0.0187,0.000179,0.0463,0.764,112.774,4suvXiL9pxNcAka9uQlur7,201360,4
0.66,0.75,11,-5.719,0,0.064,0.101,0.0,0.0523,0.612,77.893,3aU1ptW53QYUAqaDTFcY7X,199613,4
0.307,0.561,9,-5.023,1,0.0352,0.158,0.0,0.198,0.138,193.048,1vMfU4wCxvVzXxMqUuDX5l,218960,4
0.758,0.405,1,-10.355,1,0.882,0.818,0.0,0.911,0.828,52.518,1V2lKTkPqYcMQDg6Sa5uCw,56203,4
0.695,0.651,1,-8.742,1,0.368,0.0415,0.0,0.073,0.67,190.003,0JdgMBmYrVVKYekK2tqEvx,193533,4
0.777,0.415,2,-9.339,1,0.361,0.093,0.0,0.102,0.183,73.116,1mBtF3nOg8dHdFlMPWn6Qb,179484,4
0.831,0.682,1,-6.407,1,0.164,0.0111,7.47e-05,0.13,0.52,110.592,5YbG0bNiKwtZI6TBQzvJRB,170011,5
0.706,0.615,8,-9.298,1,0.33,0.0172,0.0,0.0948,0.337,87.185,1qR4E4jkUI7dZYaDxOTKtI,169930,4
0.54,0.835,7,-9.76,1,0.449,0.134,0.0,0.0986,0.548,81.788,6LRKXwhwAM8rlSQNH2fDBg,184788,4
0.636,0.665,0,-7.283,1,0.337,0.00449,4.58e-06,0.478,0.247,174.163,3ASH9CUQ0XoK2316trWcKy,214431,4
0.689,0.588,0,-9.191,1,0.114,0.00385,0.000199,0.138,0.458,138.09,2kwXMxIkVnLSVBQVWfojCr,174824,4
0.842,0.696,7,-8.87,1,0.313,0.0529,0.0,0.214,0.52,89.973,04q05iEmrtXOoaBrizHfYW,184634,4
0.844,0.303,1,-11.824,1,0.395,0.424,0.0,0.112,0.0997,124.576,4pXuEzQWHY4MTqmvFRbxRG,216133,4
0.943,0.422,1,-6.165,1,0.205,0.0326,0.0,0.088,0.522,110.009,2SOIw4aWi4Xg03AfAa1jKW,179361,5
0.53,0.571,8,-8.364,1,0.397,0.63,0.0,0.0805,0.326,169.948,4Bxck3iQJKaDEg2CJ4Kklq,208993,4
0.645,0.592,6,-7.964,0,0.315,0.0098,0.0,0.0932,0.503,163.048,18ksy1uTPC9mcFO0tdN9vA,174851,4
0.848,0.494,6,-13.351,0,0.349,0.746,0.0,0.0744,0.683,143.033,0rEn5ljWijwLAnps1a9Vao,197586,4
0.708,0.497,3,-8.544,1,0.82,0.654,0.0,0.673,0.465,124.986,7wSlMOyQuJJgIXsOCenO83,17424,4
0.731,0.645,6,-4.229,1,0.185,0.0118,0.0,0.282,0.382,89.026,6XsQCpg9CnqdHllhpD3N9S,67788,4
0.496,0.807,6,-2.523,0,0.175,0.012,0.0,0.607,0.514,107.479,5oYB8KoYo37OWN2XuHzTdY,170527,4
0.708,0.739,7,-6.396,1,0.937,0.898,0.0,0.93,0.536,130.726,7IZITloCZVZRBoRKkFvspK,57809,4
0.436,0.739,8,-3.192,1,0.185,0.00442,0.0,0.401,0.574,172.863,5T9uAMoiMEM7bX3uF1KXU6,143229,4
0.433,0.921,2,-2.171,0,0.233,0.00836,0.0,0.38,0.677,129.921,1OrDWYvTjdHsL7l8YBfCca,231915,4
0.606,0.96,2,-3.813,1,0.637,0.127,0.0,0.625,0.377,130.212,4GXqjkHXyClHoDmRRe4g3f,90749,3
0.514,0.815,1,-3.006,1,0.333,0.18,0.0,0.19,0.177,148.298,1u1HLMEFyjuXkSrxsRp08F,270315,4
0.532,0.943,1,-3.194,1,0.894,0.942,0.0,0.742,0.419,57.302,2JilC2FOgWDXrQFBsnedef,104229,4
0.419,0.896,5,-2.598,0,0.28,0.32,0.0,0.255,0.905,135.773,0m8tKqWNE0c2LanuBazD5m,217678,4
0.631,0.743,1,-4.721,1,0.298,0.0388,0.000244,0.316,0.317,160.035,0nASzkcLzUV177fiXLKbFX,150909,4
0.762,0.958,1,-2.716,1,0.0648,0.00843,0.0,0.374,0.929,149.964,2xAnrUWB16Pm5HQVpxFEg5,129254,3
0.663,0.697,3,-2.893,0,0.593,0.841,0.0,0.806,0.781,75.169,0LSubiRBaiCEHUhv9r0jJu,79569,4
0.43,0.952,6,-5.296,1,0.459,0.124,0.0,0.349,0.527,81.744,6YWV6EpFj5WL1CvHQpM0dv,210390,4
0.0,0.854,1,-13.187,1,0.0,0.75,0.0264,0.298,0.0,0.0,4pd6Gj79E9D5HE43iNWuUp,12904,0
0.504,0.77,1,-4.313,1,0.418,0.00293,0.0,0.242,0.179,117.628,3TEEXq3DS563vWhpcLY4BC,273711,1
0.519,0.735,1,-5.605,1,0.174,0.0119,0.00433,0.391,0.229,142.007,04NrYXXuKTLLyXn4SSV1ZR,328080,4
0.848,0.812,5,-6.862,0,0.0782,0.00412,2.11e-06,0.382,0.278,125.008,6y6vXlNYgWG2MKWvhJPyCR,238760,4
0.78,0.543,10,-7.195,0,0.0809,0.234,2.04e-06,0.361,0.362,127.945,2SoPUwnCqxb7UX0VfFSb5V,226880,4
0.707,0.54,7,-8.634,0,0.0847,0.0579,5.05e-06,0.165,0.241,96.088,6s8KyixqZ9YGMhPl1I7OIm,256600,4
0.833,0.542,8,-7.117,0,0.0719,0.0624,0.000467,0.7,0.724,100.012,0qjVD5Raky6ln5dVGh71CS,250040,4
0.703,0.796,8,-6.141,0,0.0664,0.0262,9.55e-05,0.109,0.229,125.545,5GHl8iYIJodD4au75DIVsR,246507,4
0.742,0.616,8,-7.239,1,0.0628,0.0778,0.0,0.0718,0.328,129.018,1gOPxHOkpQ4BC0rJSiPmYk,287933,4
0.766,0.561,1,-6.167,1,0.165,0.107,0.000424,0.106,0.588,119.974,5vLY7NYC3kZuC2uGEy5MHS,200613,4
0.73,0.706,1,-6.884,1,0.0549,0.264,0.0,0.32,0.895,101.008,20BprdVEUAaAEHWk5omxnA,223560,4
0.719,0.855,2,-4.948,1,0.115,0.0025,0.000464,0.277,0.689,124.003,7LAgtC7gsl35xZTf7wvw15,219920,4
0.607,0.505,7,-6.646,1,0.0324,0.0557,0.000794,0.397,0.0789,89.936,4hTbrdfTFZzmG8vhXTAjl6,211800,4
0.869,0.515,0,-8.613,1,0.158,0.00686,0.387,0.385,0.121,128.026,1CYPfTDoUpNhtAULfW1Ft3,54213,4
0.728,0.744,11,-6.885,0,0.201,0.00166,0.00309,0.238,0.733,128.051,2hbzxKPs2sApQ3ZujT1Hjh,234373,4
0.416,0.213,0,-10.889,1,0.0394,0.41,0.0,0.534,0.126,149.664,1gS1rJaQMkEo1dHwHanj78,296347,4
0.732,0.598,8,-6.418,1,0.0486,0.0577,0.0,0.089,0.395,128.987,1pq52e5ytm6N6FBTFxn7WL,286507,4
0.59,0.654,3,-6.332,1,0.0736,0.0263,0.0,0.0572,0.222,127.928,7CsgicqEzxoL7ea7JH8hhG,209520,4
0.604,0.525,11,-13.944,0,0.167,0.000901,0.0,0.231,0.432,77.071,5jVBnhfJWvLIuHtAhVGQI8,250906,4
0.817,0.779,11,-5.616,0,0.2,0.0331,0.0,0.215,0.502,102.977,7rW4amAxa0e2wwQzWPCzw4,139693,4
0.521,0.854,11,-3.729,0,0.276,0.0655,0.0,0.0439,0.685,120.068,0O9T5gm7NNl33dFTCX03FH,249040,5
0.883,0.884,1,-4.946,1,0.172,0.0074,0.000468,0.553,0.528,102.51,0tx0vrIwEFbcKttzS3qUzh,196653,4
0.795,0.815,1,-6.354,1,0.122,0.04,0.0,0.112,0.577,102.52,7HuK9rkODgGlQ5c8z4CjpM,141160,4
0.819,0.745,7,-6.112,1,0.244,0.0211,0.0,0.264,0.814,79.988,38zgdOh0db086jRj9dR0JE,219147,4
0.77,0.901,1,-3.582,1,0.238,0.356,0.0,0.061,0.423,101.02,2nGleyiRjaSpNBvtDzqvT7,255933,4
0.495,0.914,4,-2.458,0,0.318,0.173,0.0,0.17,0.714,82.173,4INF2Jv6y7A2j9IEuQ7MmH,269453,4
0.586,0.828,11,-7.921,0,0.286,0.0882,0.0,0.153,0.442,103.962,6HaV3GRTLaIbmxdV356tlu,256080,4
0.919,0.804,1,-6.641,1,0.222,0.275,0.0,0.198,0.699,100.014,65TkVN4ZH0UCafLaK9bsoC,214440,4
0.76,0.788,1,-6.531,1,0.12,0.417,4.68e-06,0.183,0.718,101.989,0VWR1EjNe87cIGGcB8PO1l,241120,4
0.868,0.446,0,-5.086,1,0.307,0.111,0.0,0.0894,0.571,94.03,0vETKqNtq88LxPxedDPZPU,170227,4
0.669,0.764,1,-6.089,1,0.0918,0.067,0.0,0.0713,0.593,85.863,2RkI7VEWxnOrEk0vui5SJa,295373,4
0.462,0.716,11,-3.968,0,0.429,0.142,0.0,0.0774,0.654,204.244,2hPGYvSi4DVxQq6dlNA89q,210253,4
0.69,0.819,6,-4.686,1,0.261,0.684,0.0,0.202,0.796,81.01,2boMyuCy9aQvMQ8cdvZR2c,218467,4
0.693,0.634,7,-5.673,1,0.217,0.0319,1.77e-06,0.341,0.44,102.443,1FSVmmMeWj6u16dFdq3ZWc,225067,4
0.827,0.842,10,-3.973,0,0.0578,0.0558,0.0,0.336,0.856,101.992,1HMOHdEbSrWWsEbrndEhHs,260347,4
0.611,0.686,1,-6.087,1,0.338,0.445,2.11e-06,0.659,0.534,101.657,7kh8EGV2pe6AKoEfsCyXhw,340853,4
0.706,0.749,1,-5.764,1,0.0411,0.00362,1.23e-05,0.122,0.912,92.602,6YCbKvhJ5SKIFummGRr0eT,172013,4
0.829,0.606,5,-5.976,0,0.309,0.241,8.43e-06,0.48,0.679,92.622,78DD19BBUfpNO5nCIa16ob,172760,4
0.673,0.676,0,-6.15,1,0.401,0.26,0.000245,0.174,0.476,146.06,5IyMVomESzLtK9e1iiwkBY,223360,4
0.735,0.804,2,-5.301,1,0.122,0.0754,0.0,0.35,0.623,96.034,3mjiiuwrR7uwakv0E1n64w,213360,4
0.841,0.531,1,-6.202,1,0.166,0.0215,0.00122,0.35,0.761,94.986,717MjqbKFQyR6jXdWhG7d5,228480,4
0.523,0.507,1,-8.604,1,0.182,0.411,0.0179,0.102,0.382,94.158,4x9g9J1qyfHHvOzL9vTD2d,284693,4
0.678,0.565,2,-7.392,1,0.0569,0.254,0.00202,0.309,0.245,77.418,4EfVxCdpTRAQgREjBWE2UJ,200693,4
0.753,0.732,7,-4.985,1,0.269,0.152,0.0049,0.105,0.421,92.194,4rCFvjq5xVXLfLvpeRWS3m,171707,4
0.873,0.584,1,-6.172,1,0.281,0.0957,9.46e-06,0.549,0.647,94.971,39Fy1vv1EiRtk1FA4l7fV6,183587,4
0.648,0.769,1,-6.171,1,0.231,0.17,7.41e-05,0.216,0.647,89.382,0rEtuUPpV8709Fp1iTF3K4,163933,4
0.595,0.743,10,-7.889,0,0.314,0.337,2.46e-05,0.0975,0.344,91.941,7AbJeHNfLe34pUxaajz1TV,259027,4
0.68,0.587,5,-6.253,1,0.303,0.346,5.09e-05,0.0806,0.726,89.068,4idibBQROjWiun39g3wxTt,281613,4
0.681,0.593,1,-7.335,1,0.0688,0.601,0.033,0.0998,0.244,95.268,5StBqxk5wOtYH4KTtCtMgV,211987,4
0.623,0.723,11,-5.613,1,0.321,0.193,1.18e-06,0.113,0.642,177.975,7hN8btY55uVxciy796pdCU,197440,4
0.759,0.591,1,-8.628,1,0.304,0.617,0.000748,0.142,0.616,96.44,3p5pl9WvNuhFh2ADt9iT2Q,322198,4
0.759,0.796,9,-3.37,1,0.192,0.241,0.0,0.33,0.54,90.025,6LtNxNL8bT7DEVALOW2tnY,282413,4
0.658,0.798,11,-4.313,0,0.27,0.0938,0.0,0.297,0.519,165.827,3MTR24cmv3DX1k6G7MiLb0,248680,4
0.761,0.892,11,-5.597,1,0.347,0.689,0.000471,0.376,0.495,105.96,4uq2gKAr9uddgUYTWdTyRg,165910,4
0.822,0.642,5,-6.439,0,0.332,0.221,0.0,0.119,0.483,143.57,3vsnlqaP3Vx4ycYxF3EW1C,213956,4
0.666,0.857,11,-3.006,0,0.514,0.63,0.0,0.63,0.677,87.801,7hDiCYvWAlD4j2neHl1V6j,194590,4
0.609,0.572,2,-6.683,0,0.225,0.591,0.0,0.66,0.463,140.23,79s9E9Ae28Lzy6RxxbhU43,168008,4
0.679,0.775,1,-6.302,1,0.0939,0.00564,1.83e-05,0.0785,0.295,176.148,3DEfPLnJcjqG2yjdFV2FZ3,188210,4
0.613,0.805,10,-5.003,0,0.215,0.00737,0.0,0.218,0.601,160.526,4y8lpsYPwpKEg95tzjvjJH,225253,4
0.0,0.5,7,-17.887,1,0.0,0.476,0.0,0.791,0.0,0.0,2kdDecitgAm6UGsyOO3Der,14303,0
0.683,0.59,1,-5.423,1,0.458,0.326,0.0,0.148,0.653,100.892,7xGGCNet85VjzuFDxbxXaQ,224107,4
0.741,0.834,8,-4.449,1,0.255,0.0213,0.002,0.102,0.494,85.95,0K4Vl9P1jVkwj1puLV54fU,226520,4
0.555,0.468,1,-12.018,1,0.387,0.926,0.0,0.711,0.865,92.387,7xT6eQ52M9Q0Bc5krqquKa,66773,4
