,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
3966,0.667,0.59,5,-12.575,1,0.0378,0.851,0.000784,0.198,0.743,142.571,2dBkHxI7Cz0dZbiTso8l6W,146707,4
3967,0.495,0.254,0,-12.966,0,0.0498,0.891,0.00226,0.243,0.719,174.995,1EnQ9GPlKPXe5wIFqrT7rG,186067,4
3968,0.55,0.0973,8,-16.264,1,0.0468,0.986,0.000104,0.155,0.212,67.561,7KTVG9z565GxGj0x3hbPlE,174867,4
3969,0.686,0.197,0,-16.423,1,0.0589,0.911,0.677,0.185,0.318,104.168,6wVW16tPtiYbYp5XrjzlSU,292800,4
3970,0.652,0.356,5,-13.737,0,0.0419,0.546,0.000103,0.132,0.561,148.822,2yuN3PWkGDkFcY0dGhkjoK,242347,4
3971,0.634,0.293,9,-13.557,0,0.0318,0.842,0.0847,0.103,0.79,95.476,5zM4bPTvAwTIMc6ENQL6w2,263560,3
3972,0.513,0.201,7,-10.23,1,0.0402,0.917,0.857,0.13,0.262,115.272,2Pnm9wbxgRGvaj9l1ZFzVn,187333,4
3973,0.313,0.304,5,-11.368,0,0.0316,0.865,0.0488,0.0968,0.143,52.435,5eoTCSlekfSEcLJyKFf8L0,189907,4
3974,0.491,0.24,5,-10.178,1,0.0417,0.962,0.864,0.32,0.373,73.383,7vSWLRjzdCvfFxJPCkQLA2,236000,4
3975,0.69,0.619,5,-7.193,0,0.0568,0.633,6.71e-05,0.115,0.615,135.343,4s6pZpR9o82JbLdhpy2GWs,207893,4
3976,0.694,0.443,9,-13.232,1,0.0401,0.401,0.264,0.106,0.826,124.526,30IBuX0NXBWyvMDLko7SB6,166560,4
3977,0.292,0.329,7,-10.952,0,0.0355,0.668,0.0275,0.109,0.276,72.912,6dSxXKettAF5QVLS5t0WOX,241040,4
3978,0.528,0.307,5,-12.232,0,0.0391,0.707,8.83e-05,0.158,0.245,101.077,0UHAvtmuu5NSoz5smVpej3,240200,4
3979,0.383,0.255,0,-16.496,1,0.0331,0.768,0.0772,0.0838,0.25,107.226,7CIfad8veCXYwZADh8C2gM,165213,3
3980,0.472,0.0843,0,-18.712,1,0.0288,0.885,0.938,0.0958,0.0767,87.815,4hj8o3bAYXTgUs1OdFfw4L,255107,4
3981,0.581,0.192,3,-12.242,0,0.0623,0.965,0.000602,0.111,0.41,90.922,1AFXf2tPpMRU9DR7kkR3M1,204267,4
3982,0.718,0.303,3,-7.617,1,0.301,0.806,0.0,0.06,0.644,62.395,3t2PxrIU5XEL7eQW8JidI6,193960,4
3983,0.602,0.595,10,-7.752,0,0.0347,0.458,0.000619,0.106,0.614,78.63,5OLB3oYTFOVBGl4pmdkeWt,215733,4
3984,0.638,0.317,0,-11.79,1,0.0572,0.911,0.00239,0.101,0.394,81.471,3fdxBqR3d4uAlOtuDLxkkq,176599,4
3985,0.656,0.679,5,-8.78,0,0.0498,0.631,0.618,0.102,0.963,94.128,0CXzfwUvKiHqhUtcT3wmBa,206786,4
3986,0.584,0.264,8,-16.099,1,0.0472,0.954,0.752,0.109,0.617,133.891,3H4m2EJtEEWqTV79N3UVo3,384360,4
3987,0.569,0.215,5,-13.901,0,0.0427,0.61,2.92e-05,0.0879,0.659,62.521,0H9RVmeknQTeWfspgfulyF,185533,4
3988,0.559,0.138,7,-20.147,0,0.0415,0.86,2.32e-06,0.11,0.352,121.357,5BhKabgUqjfJyLsPqPvG5k,225493,4
3989,0.706,0.318,5,-11.266,0,0.0399,0.951,0.838,0.0922,0.356,126.338,58tZGRNdbt20LGHenNV9Av,382587,4
3990,0.599,0.426,4,-10.929,0,0.112,0.337,0.000222,0.955,0.336,113.599,6aObyQ6SaRzyxengvOLvPF,314787,4
3991,0.512,0.123,0,-16.461,0,0.0414,0.969,0.784,0.125,0.379,70.422,779dOfnNo6f2Qn8GLavpwg,356933,3
3992,0.654,0.232,2,-17.732,0,0.0472,0.802,0.173,0.267,0.666,121.155,6UlRoLPsiYeHfMcgL0EH7r,311200,4
3993,0.357,0.612,4,-4.976,0,0.0521,0.735,0.448,0.244,0.476,124.033,0qLPP85a8U2NBG1jaeTZiD,229870,4
3994,0.501,0.29,10,-14.419,1,0.0459,0.777,0.00401,0.169,0.337,88.071,459mfhczeiI7f31rTu5GTz,341360,4
3995,0.355,0.367,5,-14.087,0,0.0399,0.699,0.707,0.105,0.395,119.479,5c1tPppYzw0nRo9LvlnKvn,551907,4
3996,0.163,0.14,4,-19.712,0,0.0373,0.428,0.955,0.0999,0.18,169.381,3EPBRfYQITXFknVSSHrRhs,228533,3
3997,0.521,0.372,5,-15.16,0,0.0436,0.803,0.765,0.132,0.562,84.414,4H7OeUk7yMcAvXAgPl7KZQ,261360,4
3998,0.486,0.252,5,-14.474,1,0.0332,0.677,0.808,0.107,0.302,103.738,71bdmTIfzZsbIdU0xVM9fS,331267,4
3999,0.371,0.452,9,-12.903,0,0.0548,0.618,0.845,0.111,0.295,109.395,1G9VGZlUDgmFdCKMnPcjyY,684933,4
4000,0.351,0.245,4,-15.769,0,0.034,0.776,0.79,0.12,0.194,110.089,5tSOOYgfKRnExLtgQvJGXu,656107,3
4001,0.0995,0.00114,10,-33.515,1,0.041,0.97,0.928,0.112,0.0381,67.357,4CqaF6ec3HsoUZn05NgxN9,71600,4
4002,0.171,0.272,9,-14.472,0,0.0355,0.921,0.853,0.104,0.107,88.236,5bJOIgfyrv5mAo4OVUjrms,594867,4
4003,0.0778,0.289,4,-15.425,0,0.0377,0.882,0.944,0.0988,0.0742,78.599,2CmQMxGEW0ygPEYAHRNJMH,332267,4
4004,0.166,0.733,5,-12.222,1,0.0816,0.639,0.85,0.0898,0.072,93.546,24jgPwlGvjM60ld2l1wSIa,881600,3
4005,0.187,0.281,7,-19.957,1,0.0444,0.854,0.859,0.112,0.039,105.957,1i115TFyD2RHBmlcJpHAxI,258800,4
4006,0.446,0.562,1,-9.567,1,0.0358,0.431,1.05e-06,0.0955,0.334,99.118,6OHkZEZTLdikuJHilpfeoe,799720,4
4007,0.333,0.104,10,-14.003,1,0.0373,0.877,0.000543,0.113,0.122,165.265,46MskWKd71yVW1YeXsbWrK,377133,5
4008,0.567,0.585,0,-8.423,0,0.0367,0.405,0.0,0.0562,0.596,117.237,5wTGjJd0spHyopp2WNhD3s,600187,4
4009,0.553,0.59,2,-7.998,1,0.0287,0.336,1.06e-06,0.0967,0.339,107.966,6v9Dj4ouMavS8IAcRtvf9l,510973,4
4010,0.454,0.687,8,-7.779,1,0.0373,0.0691,0.0786,0.104,0.614,103.178,7DKqxoY9V4gqvnJbP40QOO,288760,4
4011,0.409,0.637,0,-7.663,0,0.0313,0.192,0.0461,0.168,0.382,144.378,07e151fMBWpW8sbLV2mh4J,375000,4
4012,0.499,0.654,8,-8.207,1,0.0316,0.173,0.4,0.102,0.569,81.336,1e2AIxXk5vuJzpxNmRfl26,485693,4
4013,0.506,0.441,10,-9.856,0,0.0388,0.648,0.748,0.0977,0.278,127.277,5ADFmcIxSVUYfQJ3ebEUo2,371627,4
4014,0.384,0.73,5,-7.655,0,0.0368,0.394,0.495,0.112,0.28,139.358,6nOZqNf9j9AbBi56uGR1IH,316653,4
4015,0.405,0.445,5,-9.51,1,0.0362,0.78,0.806,0.122,0.146,120.224,5UvtzIo3MJDarUIRFCdHiO,314227,4
4016,0.336,0.533,0,-8.901,1,0.03,0.615,0.922,0.114,0.28,91.873,4S69duKglSB03WouiatZz3,298987,4
4017,0.426,0.599,0,-8.396,1,0.0325,0.703,0.852,0.152,0.221,124.071,03cBfkQnTk2Z3jFTsJo5OB,306773,3
4018,0.548,0.66,8,-8.391,1,0.0399,0.0612,0.0908,0.0794,0.518,82.846,0boNxidqBtuF6hQYFyGd0v,365187,4
4019,0.423,0.521,5,-8.774,0,0.0308,0.674,0.105,0.133,0.244,95.999,6EEiIgQOTgZGMLx8ShAnax,327867,3
4020,0.404,0.716,7,-7.796,1,0.0335,0.0959,0.0163,0.144,0.421,83.951,0DMOHAPSzDG6lBsr5HZ4sF,426453,4
4021,0.548,0.557,10,-7.296,1,0.046,0.81,0.00829,0.198,0.499,90.123,0VO3nxkO7MqhQnP4S8hTyE,565560,4
4022,0.538,0.212,3,-10.731,1,0.0324,0.944,0.616,0.0952,0.108,61.194,0MVuA6IB4KN7g164sQpatM,513947,4
4023,0.457,0.462,3,-10.28,1,0.0584,0.801,0.000243,0.11,0.539,179.237,048LaKbke0rYjGRjeHlVMP,376467,3
4024,0.442,0.285,3,-11.278,1,0.038,0.934,0.758,0.146,0.158,59.905,4OnMysG1s91nB9aiTEPlsu,932320,4
4025,0.463,0.525,5,-10.089,0,0.0558,0.701,0.00384,0.0993,0.639,181.288,2M3LXwooSFI8Aoln2KOGbB,502013,4
4026,0.548,0.659,8,-6.802,1,0.0573,0.687,0.0395,0.35,0.766,117.454,02HWo9mwzcojZwpNRcqJQG,378987,4
4027,0.503,0.791,3,-6.326,1,0.0592,0.379,0.000392,0.334,0.854,144.117,3WtLL8edNk6rH1ktu2ZU28,369680,4
4028,0.494,0.594,7,-7.263,0,0.037,0.602,0.0297,0.106,0.696,144.963,5Q7SbXSYfzLKaWmoAOBsxO,432413,4
4029,0.567,0.684,9,-6.966,0,0.0449,0.403,0.00254,0.271,0.825,106.236,1hsjFHghCeJUp0146vbCch,412800,4
4030,0.477,0.764,2,-6.648,0,0.0537,0.506,0.00814,0.126,0.752,139.045,5LqMYWdzqAV3JnuDUHo0gi,544267,4
4031,0.503,0.614,2,-6.773,0,0.0436,0.415,0.00205,0.104,0.585,145.485,3HLvSCp0DRm0QJRZCL35Hf,745040,4
4032,0.462,0.754,3,-6.851,1,0.0423,0.386,0.000916,0.135,0.821,135.738,1Wko1urM87lcKG6dbgUPMY,395240,4
4033,0.491,0.555,2,-7.313,0,0.0347,0.548,0.00325,0.1,0.689,147.463,5eFU4WcXD7TFFGCUdRojHp,433067,4
4034,0.5,0.745,2,-6.837,0,0.0495,0.411,0.0206,0.0961,0.822,135.731,4bI3hzGjdiEUUA19a3mCCf,406707,4
4035,0.822,0.354,5,-11.376,1,0.0706,0.603,4.53e-06,0.0581,0.963,77.322,5aPNB6y4xrhHLE7ulCitzG,182373,4
4036,0.725,0.24,10,-11.686,0,0.0366,0.798,0.0,0.129,0.617,75.284,6tNd1JHiflYiChl11LRxkX,163747,4
4037,0.625,0.409,0,-9.731,1,0.114,0.936,5.06e-06,0.244,0.349,138.507,44IaSG49iA77MmfZtsDGJT,146133,4
4038,0.483,0.445,5,-11.431,1,0.0883,0.893,6.96e-06,0.21,0.879,184.319,0m2gKlc0J8IFNkhWzl1lra,146573,4
4039,0.796,0.38,5,-9.847,1,0.0435,0.714,0.0,0.0582,0.907,95.48,3UrMpux64vTb44BGnfwMmY,150293,4
4040,0.538,0.459,10,-10.514,0,0.049,0.785,0.0,0.163,0.84,70.627,6ybUzVdzk669JDHT8zs0Cr,173253,4
4041,0.609,0.416,0,-10.088,1,0.0262,0.806,0.0,0.578,0.767,97.214,3RJyNRjkLe2CUxowSLVqip,183880,3
4042,0.699,0.38,3,-10.256,1,0.0452,0.867,0.0,0.345,0.703,115.175,1mmrXzsfDe3rpt8qJ7bJzy,143213,4
4043,0.622,0.326,0,-10.633,1,0.0347,0.814,0.0,0.14,0.928,84.574,6GZskf1URmZRtssKV27F5E,146760,4
4044,0.657,0.488,0,-9.848,0,0.0407,0.853,2.08e-05,0.0967,0.894,81.327,7FqQXNgrluPAVjacWo3n29,135853,4
4045,0.5,0.28,7,-11.973,1,0.046,0.782,5.14e-06,0.273,0.612,76.769,6Jv0HCfGucdGZhZIZDxWog,166067,4
4046,0.789,0.245,7,-12.776,1,0.099,0.863,7.33e-06,0.0741,0.702,88.828,5HDL915unCbeSz2x5dxsXP,148733,4
4047,0.719,0.586,5,-12.2,1,0.0861,0.778,0.00651,0.0714,0.75,115.346,1UJ8MvUqXCQvSVYNpg63yg,142133,4
4048,0.613,0.38,3,-12.522,1,0.217,0.868,0.0,0.105,0.64,140.664,7AtEqfEuzD3JFtRheV4ILM,172547,4
4049,0.793,0.649,0,-10.165,0,0.437,0.613,0.0,0.114,0.876,112.148,1ujhY5wIvAsio6C66AwkVU,130347,4
4050,0.584,0.348,3,-10.615,1,0.0381,0.789,0.0,0.0695,0.674,102.81,5XQR7RvMugLtZNwuSxonGt,201280,3
4051,0.724,0.378,7,-11.163,1,0.0511,0.93,0.0,0.267,0.563,66.318,1dI1VuBOKs498Xxcx4Obxu,122333,4
4052,0.621,0.404,5,-11.371,0,0.036,0.883,0.0,0.15,0.639,115.352,3Vn3hw8wl0pu7jDxc4Bv9P,145720,4
4053,0.57,0.227,8,-12.992,1,0.0485,0.856,0.0,0.0918,0.446,110.662,3cGKqkHUoQLbNgBeSZJeoC,185080,3
4054,0.639,0.338,5,-12.189,1,0.0559,0.772,2.16e-05,0.15,0.676,130.856,78SCbK9uSAKA4k9wOjGcsi,177440,4
4055,0.613,0.606,2,-9.369,0,0.04,0.864,0.000868,0.0999,0.916,141.303,7AICkkvo8RITNxVzXMltyv,140547,4
4056,0.442,0.301,0,-12.107,1,0.046,0.859,0.0,0.414,0.949,188.326,5dbBAC5g3Yb1bUdQLuPKWw,105560,4
4057,0.508,0.222,2,-20.391,1,0.0733,0.763,0.36,0.158,0.624,141.825,30wme4BcIWX1CyfF62zsA8,515530,4
4058,0.506,0.181,6,-20.438,0,0.0546,0.881,0.565,0.11,0.436,78.953,7x1ARnAqFtk8rgYSBvaumD,444686,4
4059,0.449,0.0196,8,-25.988,1,0.0368,0.988,0.925,0.112,0.129,103.268,5EMepYZ91k0hN9uRqRySnm,487078,4
4060,0.55,0.105,2,-22.565,1,0.143,0.912,0.386,0.105,0.341,120.355,63CgD9d8vMy62IY5mYTg5d,878527,4
4061,0.501,0.145,4,-21.548,0,0.155,0.915,0.477,0.329,0.378,80.767,1s77HZsG0w7BHKjtymSMd0,557289,4
4062,0.565,0.224,0,-14.481,0,0.0491,0.749,0.00375,0.121,0.38,121.589,0yY5FuAr2gRZfmed03gOzh,602107,4
4063,0.548,0.458,0,-10.945,0,0.0404,0.791,0.000154,0.22,0.671,113.135,4bXiU5Y39Ji2ZrR40cwhTV,316947,4
4064,0.575,0.447,0,-10.465,0,0.0426,0.769,0.00027,0.175,0.69,90.504,02MChTJaYot1SZger0SXcO,303227,4
4065,0.521,0.423,0,-13.354,0,0.047,0.784,4.03e-06,0.113,0.686,98.106,4TTM1wZndGTnojF3wZO64w,687413,4
4066,0.466,0.292,7,-15.441,0,0.0389,0.874,6.79e-06,0.131,0.507,102.13,0mCm67YfJJODqQlhD5G9tO,336600,4
4067,0.414,0.0565,8,-18.731,1,0.0376,0.889,0.0314,0.181,0.0954,100.307,3vS1uCKLJMWcPMvuWdIVVO,489427,4
4068,0.425,0.081,0,-24.492,0,0.114,0.828,0.663,0.198,0.465,92.251,2QGzue4s9SJfY9DbHviHLH,441853,3
4069,0.414,0.0991,0,-25.241,1,0.0439,0.789,0.353,0.171,0.59,59.451,3hTbRWDvkVnan4cfk3iIr8,247933,4
4070,0.482,0.129,1,-22.486,1,0.0939,0.725,0.206,0.0664,0.569,120.119,7461kplseHomsdo0Onz7Cb,430787,4
4071,0.555,0.0479,5,-18.745,1,0.0942,0.975,0.864,0.0836,0.15,119.254,6qdAljRt98d0N7mn8OKWaK,295760,4
4072,0.271,0.0424,2,-23.205,1,0.0428,0.99,0.691,0.0892,0.236,95.803,4vpcAexjcE74ogR64tyY1I,130173,4
4073,0.339,0.0796,4,-18.739,0,0.0389,0.995,0.931,0.117,0.126,79.844,5hPYbHhHmjmxTchUBQSyk6,313173,4
4074,0.268,0.164,0,-22.034,1,0.0357,0.954,0.00497,0.342,0.365,85.492,60zGyeAm5xuEvDyB6BbTe3,97253,3
4075,0.661,0.671,8,-19.792,0,0.0408,0.287,0.142,0.0818,0.793,97.722,0wsIp7Dap96U4UfhTuOz5g,309227,4
4076,0.23,0.127,10,-24.285,1,0.0336,0.987,0.935,0.0797,0.135,68.761,2VAx2RA4UvmOQDnDLzpBUW,138120,5
4077,0.0591,0.154,9,-18.276,0,0.0463,0.808,0.831,0.29,0.0195,57.034,5PAgY3Lun5Mk39FgGw7gle,497080,4
4078,0.495,0.384,0,-15.282,1,0.0384,0.326,0.00115,0.0663,0.665,124.831,2VzwajL1DVl5VRxJNbHVG5,502893,4
4079,0.606,0.374,5,-14.972,1,0.0326,0.274,0.141,0.123,0.949,131.954,0ttXKGcTaKWO4lXLOFvvLV,370533,4
4080,0.443,0.0914,0,-16.73,1,0.0404,0.918,0.473,0.123,0.117,119.436,1ZuniViwMmNyMi3WC6zNus,369800,4
4081,0.522,0.277,4,-14.559,1,0.0413,0.738,0.356,0.0803,0.369,134.933,0ESS1xzNw8hxZBUSzX8oNY,632893,3
4082,0.475,0.0145,9,-21.967,1,0.0536,0.991,0.929,0.721,0.0382,100.827,7s57za6U9sdDXI46pGPe1L,675227,4
4083,0.406,0.00739,10,-25.777,1,0.0839,0.987,0.896,0.726,0.359,81.069,0CKKUk4kDTzu6FXslv989j,425480,3
4084,0.207,0.00658,9,-23.302,1,0.044,0.99,0.669,0.116,0.0347,84.615,5Crl6sQrbhNMO6NA0SmSZB,322240,1
4085,0.13,0.0443,6,-18.152,0,0.0446,0.689,0.937,0.109,0.036,70.752,14JGBNwnGP0vxgmYMLMlR2,304773,3
4086,0.511,0.268,1,-23.676,1,0.0605,0.642,0.598,0.678,0.13,126.448,1GshWscK8ye4Q57veal7so,666040,4
4087,0.493,0.45,10,-16.84,1,0.0955,0.333,0.0014,0.678,0.285,107.583,3CCDHHsd4ThdDVt49GuJPr,525440,4
4088,0.422,0.501,5,-18.765,0,0.0404,0.681,0.899,0.715,0.641,131.329,4xue3t6xP8uYi4BTfr6rc2,630507,4
4089,0.445,0.475,0,-16.999,1,0.0576,0.203,1.33e-05,0.95,0.693,116.389,2343KFJEGdkWWy2TWcPc8V,376800,4
4090,0.423,0.201,5,-24.124,0,0.0571,0.923,0.633,0.709,0.121,51.092,09s8r8pWXlwvKvrKljMVjH,334947,3
4091,0.175,0.0949,11,-17.15,1,0.0347,0.932,0.964,0.0979,0.0853,67.511,75N4rn7b4rFXaaTkF1F08D,243453,4
4092,0.254,0.199,1,-13.448,1,0.0324,0.95,0.0,0.118,0.289,80.883,1Z8Pt3IhmUtB7ntdhcgJNz,196507,4
4093,0.498,0.234,5,-11.518,1,0.042,0.973,0.00161,0.0981,0.625,122.147,64ZPFvm4UbPB0amaPtWYJ0,151293,4
4094,0.312,0.135,5,-16.491,1,0.031,0.971,0.28,0.123,0.169,89.302,3sEn31ZwDA02FwAFFeQjSa,192320,4
4095,0.244,0.206,8,-12.207,1,0.03,0.957,0.00537,0.116,0.115,91.882,0KkoJgt69GbPQnGslo3LUX,193680,1
4096,0.618,0.19,1,-13.017,1,0.042,0.945,0.0,0.162,0.519,111.044,54QA1Ha1xowl9ln7tua8yU,160987,4
4097,0.358,0.111,2,-18.149,1,0.0327,0.962,0.000279,0.127,0.243,78.141,1fURIk8h3VTgepOxaSAi2a,173253,4
4098,0.307,0.172,0,-17.599,1,0.0355,0.939,0.00455,0.135,0.0847,87.003,5dFe8FdjBnNxHEgIzuC6ih,180240,4
4099,0.272,0.196,10,-13.626,1,0.0349,0.984,0.0899,0.147,0.236,81.018,5rpw8tSPbxZvCVPBBJzOqX,166667,3
4100,0.242,0.25,5,-15.378,0,0.0355,0.95,0.0,0.223,0.181,81.592,1FsiQfpZ8GEt7AD2mqnJs3,173440,3
4101,0.28,0.262,2,-14.123,1,0.0294,0.97,0.214,0.208,0.348,84.347,0Q5X9FYb3p2Zcjz0uPN0KQ,169827,4
4102,0.336,0.262,7,-12.141,1,0.0302,0.912,4.8e-05,0.199,0.304,83.105,0hejY9L5YMtcs5VoJLczgX,153853,5
4103,0.613,0.132,8,-15.606,1,0.0456,0.944,0.0,0.112,0.456,93.309,4yX3VvxoQ3Qyk8SqOFpold,183933,4
4104,0.212,0.349,8,-12.713,1,0.0384,0.939,0.0472,0.134,0.202,91.942,6cUcuaecolDH4LlBAiFWZ2,149467,3
4105,0.188,0.316,10,-11.01,1,0.0318,0.978,0.016,0.205,0.213,96.139,6onBSGz8Dg75zoDVoNTd1L,153640,3
4106,0.532,0.399,5,-9.077,0,0.0405,0.857,3.48e-06,0.16,0.498,131.219,7lk0GjGD5sWM9X8u6HAiCx,150093,4
4107,0.225,0.271,0,-10.003,1,0.0301,0.936,1.13e-06,0.11,0.218,84.598,5uG8OCoh9mNuLdJVxKppGR,161360,4
4108,0.387,0.339,5,-12.909,0,0.0342,0.844,8.58e-06,0.0984,0.27,110.951,7cayXGTIDI3ehaaDSErPHI,168960,4
4109,0.255,0.228,8,-14.608,1,0.0317,0.966,0.0676,0.111,0.171,78.779,1inrAVmI8ajbAQ21WJh4Pf,179227,3
4110,0.203,0.258,5,-13.437,1,0.0337,0.971,0.0219,0.161,0.135,84.028,3ntohJYm8kUs2uMvBEoOiB,165320,3
4111,0.505,0.177,3,-15.935,1,0.0389,0.955,0.00052,0.103,0.615,102.713,1sOaNCpWjeZH9Xsmq998kG,166200,4
4112,0.319,0.28,2,-12.55,1,0.0308,0.98,0.00186,0.673,0.272,94.723,3nyhmqxRifS6mICj2laAEf,170973,4
4113,0.197,0.247,1,-11.939,1,0.0355,0.98,0.0894,0.0593,0.0861,92.081,0IHG0QHrfvj3Sqk6oo6xHB,196213,5
4114,0.331,0.226,9,-23.877,0,0.0428,0.953,0.911,0.722,0.126,82.661,2SWIy8SPmYKVE1pLF7EshO,530867,4
4115,0.331,0.302,9,-20.265,0,0.0411,0.915,0.852,0.69,0.286,77.297,3z8l2g79fah0DDResXdWmS,411800,3
4116,0.384,0.277,2,-23.892,1,0.0522,0.889,0.571,0.695,0.166,130.258,4Rdf680Q8BJlynB6ZuVQN3,412027,4
4117,0.3,0.245,0,-21.918,0,0.0364,0.919,0.905,0.707,0.263,75.761,5Ak1iC5PBVDOj1qeu1e15V,397667,4
4118,0.291,0.231,9,-23.518,0,0.0446,0.924,0.822,0.688,0.115,73.308,24x5OvqnPMvWzL38HEJuwO,325427,4
4119,0.367,0.416,2,-19.042,1,0.0437,0.883,0.619,0.712,0.232,148.236,0jt71RG9eyxWBpKLweFyEj,306560,4
4120,0.288,0.188,1,-23.8,1,0.0437,0.962,0.92,0.687,0.138,85.951,2zKuN77UOK1W5K59H3HJYc,381827,4
4121,0.132,0.264,7,-18.111,1,0.0338,0.547,0.00409,0.0683,0.0749,82.54,4QTCvq6sF54wxXVatX83Q6,386733,4
4122,0.154,0.04,0,-22.62,1,0.0347,0.807,0.969,0.0991,0.0389,64.054,1juSHDjS6zReIj68oZ2dl2,289000,4
4123,0.397,0.225,5,-15.978,0,0.0427,0.387,0.798,0.0948,0.136,120.129,2Tv96x2c5DfBKcLPML5uu9,355573,4
4124,0.254,0.0644,9,-18.158,0,0.0425,0.995,0.919,0.123,0.0714,133.039,29ZDQjByhqGdEcgCAKuC3F,264227,4
4125,0.36,0.21,11,-17.916,0,0.0272,0.355,0.908,0.106,0.0857,108.018,6PpaNHOD34UkuB29tHQP7r,272053,3
4126,0.239,0.073,8,-20.246,1,0.0416,0.952,0.453,0.0957,0.0557,118.824,0dSDrrGcKKePpb5TIjn2SM,393867,4
4127,0.42,0.0813,5,-26.187,1,0.0295,0.619,0.918,0.264,0.0555,131.962,3NRakJxHKxTQUcvuYj2eFq,274613,4
4128,0.285,0.0447,5,-21.198,1,0.0415,0.993,0.835,0.102,0.0519,111.202,2jCRbd3dk0CFBsQpMhbhyv,235173,4
4129,0.423,0.315,5,-14.303,1,0.031,0.648,0.0238,0.0754,0.437,131.805,7MjWLH1XvUsSzMeiIXjAEj,324533,4
4130,0.57,0.0978,1,-19.498,1,0.0584,0.828,1.72e-06,0.953,0.373,110.214,2xiVrA6PBTZjRlg0IX1WsU,202293,4
4131,0.463,0.156,3,-15.867,1,0.0564,0.887,0.0,0.797,0.394,99.388,5EV37Qx1vb8sWOJGVzDnEN,164120,4
4132,0.294,0.0697,7,-22.418,1,0.0429,0.967,1.96e-06,0.183,0.0772,86.514,7xrgZpUyTx0qw7lScvfFci,224867,3
4133,0.309,0.149,0,-18.927,1,0.0808,0.964,1.38e-05,0.713,0.199,88.0,0kg1gAZhgqC2BV0DYbSFmI,334067,4
4134,0.305,0.0814,8,-21.612,1,0.0443,0.971,3.3e-06,0.701,0.0688,100.185,02GgmMQGqahiwurXIHjLWz,251627,3
4135,0.345,0.0923,10,-21.538,0,0.064,0.942,2.48e-06,0.683,0.102,139.266,7uWptyjlyB4tXRHKDdlny0,213027,4
4136,0.332,0.0704,0,-19.629,1,0.0377,0.961,0.0,0.653,0.125,92.059,1dHmOo4tQepVFYEppdUGa3,238893,4
4137,0.448,0.278,1,-15.806,1,0.15,0.643,0.0,0.674,0.646,170.534,0CIWP8XRWxD0QwcAGwd6oL,216867,4
4138,0.75,0.206,1,-11.995,1,0.0489,0.977,0.0901,0.146,0.302,102.066,4LsJIFW6eagVnQo20qnFi8,178507,4
4139,0.433,0.0391,1,-18.77,1,0.047,0.992,0.414,0.123,0.14,81.389,5WNcz8qmMNlah5w5zGiuua,193880,5
4140,0.556,0.209,0,-11.981,0,0.0482,0.976,0.00541,0.104,0.247,128.035,4dnh8gL2kGECKLUrGWfhJQ,208307,4
4141,0.472,0.078,3,-16.833,1,0.047,0.988,0.000395,0.12,0.182,61.847,4dnFzHp3ehoSmIbDcSyvFX,199320,4
4142,0.394,0.0841,9,-17.925,0,0.053,0.994,0.35,0.14,0.104,77.387,0R6nDH9OFRG1zIcpn8SpP4,164387,3
4143,0.423,0.243,1,-7.581,1,0.0512,0.941,0.000194,0.112,0.377,73.5,0nG3Ol4iavUxYl4Mz2ruGE,143000,4
4144,0.674,0.298,5,-11.639,0,0.122,0.667,5.81e-06,0.331,0.416,73.78,3ACde5eK8mHAb2lgB1Tp1M,131627,4
4145,0.512,0.232,6,-11.243,0,0.0478,0.969,0.000146,0.0874,0.263,70.0,0klJAseJBq9om7hkF0AFUW,135760,4
4146,0.544,0.311,11,-10.314,0,0.0615,0.919,0.00187,0.183,0.399,81.675,5w4zVQmamALTqOUdYCIv9W,163000,4
4147,0.411,0.556,0,-10.331,0,0.0606,0.409,0.0326,0.112,0.367,94.556,51Zt28w2hCBqv8GLdUbdri,631053,4
4148,0.489,0.595,4,-8.937,0,0.0538,0.577,0.00165,0.121,0.295,133.279,0lrjUCv0wibJiJnbTpw1W3,506733,3
4149,0.469,0.61,0,-9.492,0,0.0417,0.695,0.00444,0.209,0.741,124.485,69eVL7mKZvsqcgSESdQTop,292493,4
4150,0.45,0.332,1,-11.277,1,0.0424,0.849,0.0217,0.114,0.188,98.109,6mqv09iUHp2klMTtqfkCpQ,879013,4
4151,0.439,0.573,1,-10.085,1,0.0487,0.573,0.00567,0.142,0.412,148.525,3DXTLdW3iLRRV3qsB4GuRQ,512200,4
4152,0.243,0.57,0,-8.818,1,0.0326,0.342,0.0,0.125,0.242,111.71,3lOsEHHtcEgXRuPY9F7Vdw,579307,4
4153,0.282,0.371,7,-12.618,0,0.034,0.719,0.00423,0.167,0.203,132.032,6LkGoUyUH3gMfEqUg9mpEy,411827,4
4154,0.207,0.476,9,-10.542,0,0.0326,0.408,0.633,0.0897,0.159,119.376,4q6hrtU4wYrkdn5dLREuDB,454587,4
4155,0.249,0.721,1,-8.229,1,0.0484,0.188,0.912,0.109,0.349,84.286,6umhEpeIIW65LW1RZAWlsP,352387,4
4156,0.204,0.553,5,-11.76,1,0.038,0.077,0.935,0.19,0.173,117.143,0pPb3tZWy1LvNZPyVZVaVV,278253,4
