,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
70,0.655,0.869,1,-4.342,0,0.212,0.141,2.32e-05,0.312,0.0818,135.809,57q6BgYP4gN6hPQViCB3um,140133,4
71,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.394,125.948,3oHkMCVJyOcjg5FhfLc2Rq,315773,4
72,0.512,0.783,1,-4.013,1,0.269,0.139,0.0,0.0831,0.33,69.88,52eYVUkFTOVozbVFIaFrnV,208373,4
73,0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,1AqemxWsT0iGg5Lvkm16Bt,192973,4
74,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,7ycWLEP1GsNjVvcjawXz3z,205040,4
75,0.514,0.403,5,-11.101,1,0.128,0.897,0.051,0.136,0.463,127.818,1wGYcpJZ59rePkNu4zHmLu,162373,4
76,0.433,0.85,10,-5.79,0,0.416,0.325,0.0,0.356,0.58,159.956,6ImrWnhjEOw5re3cGLMIHJ,167813,4
77,0.852,0.632,11,-8.08,0,0.43,0.606,0.0,0.142,0.715,140.489,5N521RK66Z1FP0Oz6B4OlT,213573,4
78,0.57,0.398,1,-9.372,1,0.114,0.522,0.0,0.113,0.437,126.485,6MmtDonkpvSoRx9ACwrGDu,216080,5
79,0.91,0.477,2,-5.259,1,0.418,0.121,0.0,0.305,0.313,145.994,5TX0mfUkpGlU6j2xa00ERx,155893,4
80,0.302,0.669,1,-9.404,1,0.238,0.275,3.58e-05,0.369,0.127,164.8,0qp8MuZNKelOGTK2HPlXBA,183120,5
81,0.584,0.546,2,-9.321,1,0.0762,0.444,0.0,0.355,0.355,136.335,1r33iukEx0COYuBzyXPmPP,242747,4
82,0.478,0.326,3,-10.992,1,0.0693,0.468,0.000221,0.323,0.338,137.04,1dzwFgBlZNxt28aQOinNGn,314653,4
83,0.695,0.596,4,-7.685,1,0.247,0.478,0.0,0.133,0.265,75.997,0ssVSd3juASNuehS9LWMFW,162987,4
84,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,2MF4HtZHBoUliOi9nOAbS0,262360,4
85,0.865,0.699,8,-6.062,0,0.196,0.0867,0.0,0.295,0.705,144.949,3ptB4SmuSJTGhQByFrMJVJ,219121,4
86,0.679,0.696,5,-4.298,0,0.374,0.1,0.0,0.239,0.16,144.731,6k3PpDhbH8xAcCtsij9yWC,198104,4
87,0.583,0.759,1,-5.006,1,0.404,0.551,0.0,0.102,0.534,151.714,4gYKygAseSVqpvu5vblkJY,206180,4
88,0.578,0.678,10,-6.235,0,0.292,0.259,0.0,0.297,0.441,144.028,3ztvVHfH1xtk2bLDlKw03P,206835,4
89,0.484,0.761,2,-5.353,1,0.177,0.172,0.0,0.315,0.396,83.412,7HbTivPwKFwnrtDrya93gr,202105,4
90,0.758,0.528,0,-9.199,1,0.124,0.149,0.0,0.081,0.261,99.993,3JZ23tAD3kFjFHtXnzvDKm,230043,4
91,0.668,0.611,10,-5.291,0,0.354,0.121,0.0,0.611,0.466,158.106,5nvluNXPg2YPVOlXcovEZX,196822,4
92,0.73,0.825,1,-3.842,1,0.277,0.158,0.0,0.089,0.529,149.891,34QNjtkGbYI9R1o2TphyBd,221371,4
93,0.724,0.631,0,-5.846,1,0.373,0.15,0.0,0.154,0.334,154.872,6cHlBIY1NmdVVlHoSfwx0u,136290,4
94,0.568,0.532,11,-6.068,0,0.28,0.0177,0.0,0.122,0.314,162.864,06ryQYdabVd3WjbNiK6QsF,178100,4
95,0.591,0.622,8,-5.597,1,0.22,0.477,0.0,0.158,0.294,109.561,0B6M1Nu9qeYvN8qyRLJdyn,190345,5
96,0.58,0.618,2,-4.839,1,0.415,0.714,0.0,0.843,0.752,148.264,57gXWnMmIu6TDkOIK0BxsT,155346,4
97,0.722,0.81,5,-3.395,1,0.373,0.482,0.0,0.0954,0.937,176.108,1mHLxIGKfmWBdH1bZzO7pW,234556,4
98,0.712,0.672,10,-8.38,1,0.18,0.0546,9.89e-06,0.617,0.597,97.964,31m0lsXwk8PllevpApeiK3,218787,4
99,0.823,0.62,1,-5.811,1,0.285,0.0286,0.0,0.113,0.27,149.963,0H28MyZ0xZCAEHk3qDLvho,134539,4
100,0.652,0.768,9,-5.292,1,0.0467,0.185,0.0,0.106,0.333,159.93,30VMAMNkr00nJrrj6jAuUb,169718,4
101,0.719,0.604,1,-7.118,0,0.411,0.301,0.0,0.129,0.151,123.346,2CAlRYiVLlR7FPC7jGtGzw,218144,5
102,0.505,0.796,1,-4.099,1,0.0846,0.184,0.0,0.944,0.199,131.978,1MI4OK84aJdgosZiplhrIy,213573,4
103,0.59,0.754,2,-3.897,1,0.104,0.00481,0.0,0.839,0.478,139.906,4iVKTmG5KKOmjTN0ZhfeTR,226547,4
104,0.575,0.79,9,-3.57,1,0.175,0.0102,0.0,0.341,0.457,150.02,5XVB2JBLClDkchU8pyPWgX,195373,4
105,0.673,0.76,0,-4.391,0,0.0878,0.0278,0.0,0.231,0.156,75.555,7x24RAzdkvH1Trz24HTYbx,232427,4
106,0.685,0.768,4,-2.753,1,0.0336,0.0584,0.0,0.144,0.322,72.49,4l5lF04xjhTfYSopCXc4FU,198413,4
107,0.719,0.657,11,-6.365,0,0.112,0.00476,0.0,0.12,0.585,139.948,6Rg1SRu0JnTf01Bms56cV3,247187,4
108,0.726,0.594,0,-4.263,1,0.354,0.124,0.0,0.0903,0.407,77.374,2fSbp8VMrsGC9pjaYSmSJV,226560,4
109,0.62,0.662,1,-5.34,1,0.125,0.0314,0.0,0.488,0.17,150.041,5QFJyHGppMbrgWg5qJhWG1,175320,4
110,0.494,0.756,10,-4.77,0,0.238,0.217,0.0,0.353,0.576,132.189,5AuuQOyOLEP9Lnxp0nLvrQ,218280,5
111,0.801,0.639,1,-4.378,1,0.244,0.0296,0.0,0.104,0.516,160.98,0paDGO4B90JqA2UvhUhKE6,287973,4
112,0.711,0.768,5,-4.576,0,0.317,0.28,0.0,0.309,0.421,165.107,4Vj8hGoO3nXr8PUA0bKyT6,212427,4
113,0.664,0.578,1,-4.924,1,0.0682,0.00306,0.0,0.194,0.217,139.957,25Kjz0IMKY7B9O5b860GYJ,196347,4
114,0.671,0.656,11,-5.827,0,0.0819,0.0167,0.0,0.118,0.458,74.989,3jNRRsxhW8TuOgDNtL7VMz,179280,4
115,0.596,0.695,8,-4.203,0,0.0441,0.013,0.0,0.167,0.203,77.526,5UEZFqyTbi1lgRtrXR59WU,263427,4
116,0.628,0.581,1,-4.601,0,0.0516,0.00249,0.0,0.229,0.204,130.023,303Pc3UNmT8QdJSOiCXIOl,269440,4
117,0.424,0.764,9,-4.351,1,0.144,0.114,0.0,0.113,0.164,108.099,3M7crtDQ2R3kIG9ATSpEzf,232973,5
118,0.445,0.57,6,-6.842,1,0.446,0.732,3.05e-06,0.114,0.336,83.717,5SBAYPEfyW2hTPnoioWGYY,253803,4
119,0.629,0.747,4,-7.215,0,0.115,0.361,0.000332,0.144,0.534,157.531,4RzuPybR74kxuBY9qMvEJL,240957,4
120,0.514,0.391,8,-8.449,0,0.407,0.21,0.0,0.112,0.471,79.312,5VPPgWCYdkkZ865ybcE0jm,235566,5
121,0.484,0.517,11,-5.473,0,0.198,0.785,0.0,0.111,0.536,106.855,5NI8V1SMozjXZIdsuenlZL,281519,4
122,0.74,0.354,1,-11.251,1,0.116,0.366,0.000638,0.0942,0.0357,94.911,0oeeMCj9IJkgvl3tGpzu8Q,353698,4
123,0.669,0.809,8,-3.823,1,0.347,0.0318,0.0,0.133,0.58,166.109,203mVoocZZHOi17MkkYLVT,266325,4
124,0.763,0.657,0,-4.85,1,0.414,0.122,0.0,0.0947,0.53,192.041,7qkILZ1KDBqIeXM1nqPRQQ,240218,4
125,0.502,0.863,11,-4.462,0,0.256,0.0514,0.0,0.0717,0.335,86.05,185OqqaJTCWTgQoEpG1KvE,205264,4
126,0.477,0.501,11,-9.178,0,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,2ducmmobqydJmv8or1OKTo,253562,4
127,0.359,0.486,6,-5.684,0,0.154,0.598,1.04e-05,0.0985,0.413,81.755,3yXVsXGHdrZmUApmFU2oU6,294651,4
128,0.393,0.83,2,-2.956,1,0.323,0.00999,0.0,0.0897,0.28,89.209,32vhiLbWXL4rKHYoUWjtRu,254022,4
