,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
1293,0.438,0.167,6,-16.087,0,0.0351,0.981,2.39e-05,0.365,0.529,99.344,7JhCdQQFRpnDOqz3BIPXol,293500,1
1294,0.545,0.113,9,-17.13,1,0.131,0.959,0.0,0.162,0.169,94.291,248IJxiZuPARQeVL09JMdb,119702,5
1295,0.433,0.169,9,-14.098,1,0.0486,0.983,0.000106,0.067,0.398,112.79,49FwXP1mFE0vOve3ogb0hA,293674,4
1296,0.523,0.174,8,-19.383,1,0.301,0.96,0.0,0.0852,0.224,138.011,29Z9EL1UDY3aXatACVrklL,65484,5
1297,0.321,0.136,8,-17.788,1,0.0456,0.964,0.000447,0.106,0.266,122.674,3KF6j4tjqszSlzUzSXkw2y,399813,3
1298,0.663,0.251,6,-15.809,0,0.105,0.98,0.0,0.261,0.472,41.319,4hfT4enKGg2ZkRmQKIyefN,39546,4
1299,0.421,0.363,1,-13.915,0,0.0395,0.984,0.183,0.254,0.613,100.917,5CEiFnkHV8uuSx45z1puXt,188182,4
1300,0.725,0.0915,10,-20.638,0,0.33,0.986,0.0,0.095,0.34,115.434,1bpoJXD7w7if5xp5Qd7gKT,34750,3
1301,0.318,0.146,6,-16.671,1,0.0371,0.974,0.047,0.188,0.639,84.229,31LAlMl5xS0tz8ZEJRyg0S,312493,4
1302,0.214,0.0401,2,-20.705,1,0.0489,0.991,0.000281,0.107,0.113,78.351,21OwioWkeeLAGr3RgNKTba,391544,4
1303,0.563,0.0987,6,-19.257,1,0.115,0.982,0.0,0.156,0.227,80.734,0zYY8jnpBTLggqBaaRoLHL,181759,5
1304,0.411,0.108,11,-17.95,0,0.049,0.964,5.35e-05,0.164,0.526,118.457,3X2jy9upOSuRR8VI7ZJNcN,306654,3
1305,0.576,0.0765,1,-18.66,1,0.0618,0.981,0.0,0.11,0.091,103.571,6zERfUF404mk8kkCcIKlci,61280,5
1306,0.284,0.125,6,-16.063,1,0.0468,0.981,0.00313,0.12,0.0885,74.943,3zlMJyImXr6PAite9usCft,264083,4
1307,0.496,0.145,1,-18.904,1,0.177,0.962,0.0,0.184,0.265,96.799,7aB5UdXz3mnaw1325wnHwx,178112,4
1308,0.479,0.366,6,-14.305,0,0.0393,0.964,0.00178,0.128,0.658,105.18,1TPa1JcbwVkMa3phlVAccG,198626,4
1309,0.487,0.0243,6,-22.925,1,0.0562,0.992,1.79e-06,0.111,0.142,79.031,2sxQ9ECzGQJsJG7qANnEF2,53819,4
1310,0.247,0.0935,5,-17.406,0,0.0407,0.986,0.000179,0.0984,0.0556,94.649,2Uasa7rCjcnm0M1MvigdSa,456949,4
1311,0.543,0.0917,4,-20.023,1,0.0767,0.98,0.0,0.113,0.282,109.105,1DctHf3gNtmdIBX59qAgYz,100348,5
1312,0.297,0.122,4,-17.822,1,0.0422,0.981,1.35e-06,0.343,0.519,90.66,1Yl7fB2ZOmbPmiMGJxTIB9,336042,3
1313,0.444,0.0313,6,-21.508,1,0.108,0.988,0.0,0.104,0.424,220.365,4k3UogguY1Wkr2Jjyh63Xm,21866,3
1314,0.451,0.113,1,-14.772,1,0.0344,0.961,0.000109,0.0757,0.566,91.131,2CCz90Qv19XOQN1ydjpyrq,231571,4
1315,0.516,0.274,1,-17.68,0,0.169,0.953,0.0,0.201,0.421,91.857,7gd7D7Da8Sc5F9je743pFJ,85303,3
1316,0.472,0.434,8,-13.957,0,0.0441,0.951,8.5e-05,0.163,0.655,84.295,2mGhu5R41Ht1ak6C71bx1W,266086,4
1317,0.333,0.116,7,-17.757,1,0.0639,0.983,1.72e-05,0.236,0.175,70.928,0utkinaulgLSjHZvwLU1Pt,364415,3
1318,0.532,0.0513,9,-17.309,1,0.0641,0.986,0.0,0.134,0.171,107.942,1lEBopygbDKJSKnV02bcj4,112025,5
1319,0.393,0.101,8,-19.597,0,0.0618,0.96,0.00321,0.252,0.0706,79.984,0dqDiQITuCKdtf3IJY1GbP,67627,1
1320,0.379,0.271,9,-15.432,1,0.0903,0.96,5.55e-05,0.354,0.0507,98.27,2K0KcPX9i8AZlMR0TSqqeJ,66613,4
1321,0.301,0.153,11,-19.515,1,0.0603,0.941,9.63e-06,0.106,0.0671,169.87,3M7CYGH5YjYpBzsU2OAxCw,94200,5
1322,0.477,0.0469,1,-23.973,0,0.0629,0.981,3.41e-05,0.132,0.368,127.275,6XPBbr7x0FEE1BhqSKf33C,44080,4
1323,0.477,0.211,4,-15.985,1,0.0407,0.954,9.54e-06,0.106,0.163,109.666,6v4mOa0AQfPOLGzZLIvcHv,35107,3
1324,0.283,0.17,8,-21.719,1,0.0887,0.971,7.78e-05,0.156,0.147,168.099,0yAsWlXp3uPjcvnOEZhxVc,89667,4
1325,0.516,0.227,2,-17.998,1,0.0745,0.983,0.00248,0.246,0.0432,55.192,7jIxvOlu7SviAQV90Ay7Y7,43080,4
1326,0.419,0.0727,8,-19.883,0,0.0527,0.985,0.0,0.0859,0.2,126.823,0wwPROwjogXVUMOLf95P6k,58733,5
1327,0.334,0.0946,8,-20.232,0,0.0513,0.987,5.51e-05,0.131,0.0395,94.655,0FjDocH5iL0dTd0FPedagp,153107,4
1328,0.289,0.0775,8,-21.771,1,0.0527,0.98,0.000986,0.112,0.0351,84.706,5Anyjd5D1v3E6GgVlLLB2q,237747,5
1329,0.38,0.0514,8,-22.877,0,0.0516,0.989,3.76e-05,0.106,0.0893,72.963,5nAyUYlBYnJKY85b9jWldW,154707,3
1330,0.388,0.168,1,-19.28,0,0.0445,0.978,0.00908,0.11,0.225,75.665,7fGmEZ7OyCTBWGKvX5ZUGv,51800,4
1331,0.56,0.0172,11,-25.587,1,0.056,0.961,0.926,0.111,0.206,104.595,35fDJJvmkfuqyrqXsshila,143947,3
1332,0.284,0.0781,6,-18.502,1,0.0557,0.983,0.0,0.111,0.0825,174.578,6it95QMW5cTMGFXIr9l0yT,51627,5
1333,0.487,0.151,4,-18.449,1,0.0741,0.987,0.000161,0.295,0.205,90.892,5XKW0OzjUoaGIjUpfPa05b,44693,3
1334,0.484,0.157,8,-18.543,0,0.14,0.965,1.85e-06,0.0894,0.068,89.055,4LGDr1TOFKhEJC5u1snvk1,67493,1
1335,0.475,0.0594,8,-22.373,1,0.0498,0.949,0.00633,0.142,0.0736,63.711,6b7EgUMNVU7Y7W6jxP1FIc,92520,3
1336,0.485,0.327,4,-13.503,1,0.051,0.872,0.00467,0.255,0.0397,127.61,1EApgnJgiJHoAsEi2SaZSl,61187,3
1337,0.489,0.197,1,-16.849,1,0.0588,0.966,9.66e-06,0.198,0.191,113.087,3g8ak1UZqexBNeFDWsUP8M,80303,3
1338,0.346,0.115,8,-23.048,1,0.0356,0.98,0.335,0.343,0.377,75.425,13hNFlQSG0LdXmy1dZ6iHB,49627,4
1339,0.408,0.158,10,-22.095,0,0.0414,0.923,0.00207,0.284,0.436,90.716,1OGTvT3vG8QM9ypwpjoilU,61440,4
1340,0.383,0.195,8,-15.904,0,0.0376,0.969,6.76e-05,0.0664,0.324,83.973,2saXbjv7UFVmof8DN8ULwh,104907,3
1341,0.479,0.332,10,-18.838,0,0.0866,0.986,0.0,0.177,0.399,68.401,2Ndogyc5MnwashtwZPZjHW,54046,3
1342,0.614,0.153,6,-18.482,0,0.0807,0.974,0.000104,0.309,0.571,109.351,1mXpAXzF3v6bbMoHfNDKQ2,87713,4
1343,0.656,0.189,9,-19.202,0,0.178,0.983,0.0,0.172,0.552,132.158,0N59IovW0PkuFOlyazn4PG,45680,4
1344,0.626,0.138,4,-20.691,1,0.194,0.987,0.0,0.241,0.876,121.343,6YrpKmZVad0btD5VA5kVXS,66493,4
1345,0.381,0.183,11,-20.538,1,0.0984,0.983,0.0,0.338,0.915,109.793,1h1LoRkyInGhyfEu1qPjok,55440,4
1346,0.287,0.0474,3,-23.871,0,0.0422,0.983,0.0,0.304,0.121,89.484,4qwtwHas3lebGCM5lyCJAx,126680,4
1347,0.295,0.129,7,-21.002,1,0.0458,0.979,1.3e-06,0.306,0.155,69.544,3jrZoKIzNgQjaUoGpnaSRO,96987,4
1348,0.419,0.132,7,-17.629,1,0.0422,0.958,0.0,0.123,0.263,82.848,7yEDgpwMK9gmDWksfehI8z,58360,5
1349,0.344,0.146,11,-16.866,0,0.0591,0.978,0.0,0.132,0.499,77.038,3Vo06LnImhiAHoCraT8vaD,53013,5
1350,0.754,0.229,5,-20.978,1,0.073,0.97,0.0,0.0607,0.961,119.353,4waKbdcR4olTEXJh2RcHZu,84773,4
1351,0.372,0.0831,10,-21.224,1,0.0407,0.988,0.0,0.161,0.28,86.023,4yddCPpquTFtMSUNfPokVl,89947,3
1352,0.354,0.172,0,-19.366,0,0.0587,0.978,0.0,0.0812,0.144,143.439,2Si5V3VOdfwIeRzSeeSI7a,183667,4
1353,0.201,0.0999,2,-22.163,1,0.0489,0.979,0.0,0.206,0.104,169.304,6DehzZ62D5PV1xAZrS35dZ,159440,3
1354,0.323,0.0848,7,-21.596,1,0.0556,0.984,0.0,0.333,0.309,88.432,6CNdS7oXnhCV3xISLLjyLf,151813,5
1355,0.129,0.158,7,-14.202,0,0.0393,0.971,0.9,0.116,0.0384,78.592,20oTFUnDk6vObtQXoHkjzg,1569988,4
1356,0.0966,0.0668,2,-19.68,1,0.0406,0.933,0.68,0.182,0.0324,88.32,3wORo1Ivrw8ylDjcMo4mPa,497770,3
1357,0.323,0.328,7,-18.385,0,0.0626,0.931,0.596,0.0969,0.136,158.56,0cY1mmpW7CpakCbQlk0xQo,320493,4
1358,0.159,0.0487,7,-22.975,1,0.0402,0.926,0.907,0.122,0.0339,98.137,7j0Cgez9qtfqe2RNojxe8b,367954,4
1359,0.177,0.0541,2,-25.697,1,0.037,0.864,0.778,0.491,0.0513,138.525,0r9sCSPpqxaMoi69ZhvsII,191022,3
1360,0.284,0.286,9,-13.456,1,0.0448,0.983,0.854,0.0943,0.0378,85.086,22C4sUmL31LZRT53laflP9,211506,4
1361,0.183,0.0379,3,-23.474,1,0.0351,0.983,0.897,0.151,0.0388,91.247,04PpcZoDsWha6pGKBqKpKD,223019,1
1362,0.291,0.611,2,-11.631,1,0.0705,0.887,0.896,0.0771,0.0795,121.447,7CCLW0zV0ET0mzQpswSb8o,234510,4
1363,0.199,0.17,0,-17.318,1,0.0434,0.847,0.891,0.147,0.0393,97.203,6uYZeVkA1ncHSEHkFwf1sA,411992,4
1364,0.48,0.147,3,-14.901,1,0.0418,0.995,0.86,0.0924,0.0392,102.348,7cLx8oSZcynax2859ZEM3h,919446,4
1365,0.498,0.0288,4,-23.324,1,0.0411,0.995,0.904,0.0699,0.0768,102.081,62vFTkA8o4qZv3IaoacRmV,503981,4
1366,0.437,0.129,8,-19.106,1,0.0433,0.995,0.925,0.266,0.108,121.18,2CHpdUtoL33a2MuJuZv216,293759,3
1367,0.446,0.139,0,-15.657,1,0.042,0.994,0.9,0.116,0.0793,131.298,4YnMVgfsThwdr216tiJchx,994834,4
1368,0.349,0.142,0,-16.675,1,0.0487,0.995,0.912,0.117,0.0801,66.078,3n5XZ2NUGqiF6pEu194mZC,677509,4
1369,0.289,0.0409,9,-26.257,0,0.0396,0.977,0.869,0.0914,0.0369,132.211,4P09H3jH9tFKxCB2qHnhHh,785933,4
1370,0.167,0.0162,1,-29.891,1,0.0373,0.982,0.899,0.121,0.0354,95.559,25Wesjl3VH9e0LERQqt6o1,367120,3
1371,0.12,0.112,4,-15.157,1,0.0402,0.977,0.879,0.109,0.0348,90.673,7b22K9OxOQlCg3Tu0gXSfY,224680,4
1372,0.465,0.0816,7,-16.478,1,0.0398,0.79,0.834,0.151,0.141,105.491,2GanqsMVNpEOpzLgPl8Wat,163160,4
1373,0.205,0.0784,9,-25.066,0,0.0583,0.973,0.00911,0.0908,0.0369,173.24,7CQbvI1KJN8X7IKKAxbHhv,289827,3
1374,0.217,0.072,2,-22.922,1,0.0413,0.953,0.0791,0.377,0.0378,105.178,3MkJferlmr8nJhz0Tvnfle,299373,3
1375,0.229,0.151,0,-17.578,0,0.0467,0.978,0.377,0.281,0.0771,85.993,4HxBgF58Gd7MNoVxShSXgU,554440,4
1376,0.24,0.0941,4,-19.626,1,0.0479,0.983,0.321,0.1,0.0389,84.352,42avnRRB6sMbW9v05uKfkE,378707,4
1377,0.388,0.134,8,-17.425,1,0.0389,0.974,0.182,0.108,0.0579,110.495,4D9FsMuVyB17UsXmKlLXc4,488707,4
1378,0.339,0.00448,2,-31.857,1,0.0706,0.995,0.921,0.0734,0.0284,68.065,4kTuJasrVVOu7ZqIqE7dfw,416478,4
1379,0.163,0.0563,5,-23.694,1,0.051,0.962,0.00329,0.0969,0.0391,83.204,7dGRcI0fMEYSAfXp5oXWVS,147027,3
1380,0.286,0.0474,8,-22.361,1,0.0379,0.958,0.235,0.0974,0.0677,99.058,1ndj7rIv3cgZqWvkGxEIXH,154600,3
1381,0.168,0.0179,3,-28.454,1,0.0412,0.964,0.836,0.692,0.132,68.582,6qhCgmMny3f4uX4K3xsr4T,180398,3
1382,0.217,0.316,1,-12.957,0,0.0303,0.947,0.856,0.319,0.146,68.354,0DzVrwTKgnRJuEeeTS4SOn,195007,4
1383,0.199,0.000463,5,-51.273,1,0.065,0.399,0.0,0.288,0.0699,112.905,3s5mglEXiLPxZG4tXkfA6e,60589,3
1384,0.0788,0.00161,1,-33.844,0,0.0463,0.978,0.67,0.0751,0.0336,82.951,2v1vlrZ3d7JruMKGF3Obnw,392281,4
1385,0.0944,0.000495,3,-48.573,0,0.0486,0.656,0.0192,0.0603,0.217,56.333,49ZmSzpxkIjQFddHY8A0X1,397489,4
1386,0.218,0.00566,6,-27.925,1,0.0399,0.814,0.454,0.261,0.0386,66.273,4yiO9tR3E0z36JV3X4zMwS,78867,4
1387,0.448,0.203,1,-14.112,0,0.0304,0.99,0.887,0.137,0.14,109.45,2D4G3g99zXySZglmsHPFOO,93458,4
1388,0.07,0.00235,8,-39.521,0,0.0378,0.984,0.926,0.0774,0.036,62.966,2yBlxRmLF0fZ2bKfwSXBfk,387253,4
1389,0.508,0.0417,1,-19.519,0,0.0433,0.901,0.0379,0.0923,0.0513,74.15,3mMHG2QtptdCsXLjk325ci,180300,3
1390,0.181,0.001,1,-43.661,0,0.0405,0.891,0.00869,0.0643,0.0397,76.077,0YBIk6fz6boTHKNn29VKNx,427619,4
1391,0.383,0.0268,7,-38.523,1,0.0525,0.994,0.94,0.0723,0.54,108.778,2YWY6fzEbfgJaqUTlc6lre,71509,4
1392,0.402,0.00108,7,-39.075,1,0.0661,0.927,0.0233,0.109,0.106,63.321,4aUbcOw38beK3uPQOk4ouD,161447,4
1393,0.275,0.0176,5,-25.783,1,0.0503,0.987,0.35,0.105,0.0497,141.621,0vH7bTDbEqkgXJO7w10tOy,750705,3
1394,0.536,0.00106,10,-40.108,0,0.0707,0.994,0.903,0.0824,0.202,60.269,0i183dToN6aTbEPt70YBoF,315131,4
1395,0.444,0.00726,9,-35.992,0,0.0707,0.994,0.937,0.103,0.173,75.021,63uhgpkVeUSFfOCpOHuUkN,264735,4
1396,0.283,0.0578,7,-31.765,1,0.0453,0.994,0.919,0.0826,0.492,138.029,6HW5bbgpU9wBvlANFqTD05,59845,4
1397,0.297,0.00697,11,-32.594,0,0.0423,0.994,0.212,0.0778,0.164,61.768,6HCdzzq5qJptUhebASWFyW,202542,4
1398,0.413,0.679,5,-6.284,1,0.0368,0.943,0.511,0.151,0.671,127.963,5r33PrLCjlbagkOHthBPJq,289947,4
1399,0.577,0.267,5,-8.881,1,0.0379,0.915,0.499,0.403,0.224,105.058,0VmJPJjlHTPmTu4lHZIum2,191027,4
1400,0.576,0.896,1,-5.629,1,0.0313,0.754,0.327,0.387,0.874,100.505,2yJYSA4WvKp6DUMtjgrFge,167227,4
1401,0.431,0.0667,7,-17.703,0,0.0349,0.991,0.334,0.113,0.241,109.543,7btcXzoDMwcwwPNdk328DQ,231533,3
1402,0.26,0.268,0,-11.143,1,0.0298,0.992,0.913,0.159,0.0782,93.133,56oCsMs8fBC480OCSmUhrb,136960,4
1403,0.219,0.366,8,-9.095,1,0.0312,0.989,0.864,0.139,0.148,137.301,6oFz2ZI4kL9D7JBr7m2NyV,163640,4
1404,0.283,0.301,1,-11.385,1,0.0342,0.992,0.908,0.278,0.039,66.567,1UmqTfaSLq0ITNleyWKZud,285000,4
1405,0.308,0.223,10,-14.08,0,0.0331,0.986,0.908,0.349,0.195,109.446,4Jjb4eMul1x3b0JpYXqJhF,73720,4
1406,0.396,0.272,5,-13.245,1,0.0357,0.993,0.87,0.092,0.254,118.769,3ljyNZ2atsTWTEahSvHMkM,311613,4
1407,0.231,0.271,11,-11.689,1,0.0359,0.993,0.932,0.251,0.0397,111.308,0zmBATR9TL6vfLHiPX20YF,102493,5
1408,0.198,0.147,1,-19.72,0,0.0464,0.991,0.903,0.0854,0.0373,94.903,64WuYSZkunKZipDBVNx56v,174773,4
1409,0.373,0.444,5,-9.495,0,0.0646,0.984,0.934,0.396,0.432,124.301,7bxI693Oi9WqcTTgTZu037,213493,4
1410,0.277,0.396,8,-8.748,1,0.0355,0.982,0.926,0.121,0.148,116.949,3PU2MaofZ1WZvdGTKPWtsp,124827,4
1411,0.267,0.299,0,-11.896,1,0.0331,0.986,0.938,0.349,0.0403,89.343,1lah1VIGXMlIVBcUllCAEQ,117800,3
1412,0.273,0.365,6,-22.909,1,0.299,0.884,0.842,0.117,0.0915,111.688,6ARquuTEFF2nUbHC0vGDhJ,51987,1
1413,0.203,0.294,0,-9.443,0,0.0345,0.955,0.857,0.377,0.0386,115.884,51j6hkX2JvBziFjbOPKXNl,71800,4
1414,0.294,0.511,2,-6.214,0,0.035,0.853,0.882,0.394,0.34,71.933,40b1gH2FNMCxUjhzs6RkQe,76880,4
1415,0.0736,0.553,2,-5.827,0,0.0407,0.979,0.678,0.341,0.0506,176.226,7pWhlShpCLWfnKthXRIids,43227,5
1416,0.164,0.702,2,-6.721,0,0.0353,0.892,0.751,0.259,0.175,95.579,4gUGYTaF1clA1i0kBACsor,113760,1
1417,0.528,0.462,5,-9.914,1,0.0355,0.99,0.912,0.188,0.577,140.55,5Bw0x4wa7PvBjEKeAOEviF,107840,4
1418,0.411,0.667,5,-5.817,1,0.0345,0.93,0.781,0.299,0.834,66.159,35CgY2HX15bgQkRFhOxxkx,94240,4
1419,0.415,0.166,1,-16.917,1,0.454,0.346,0.0621,0.094,0.334,123.167,3FUMuWBQnCiLmvcBQeNZMY,74093,4
1420,0.2,0.267,0,-13.065,0,0.0399,0.962,0.949,0.22,0.0979,135.506,7a8HVge0xSU22GI3TkuEqP,68280,3
1421,0.32,0.159,11,-11.862,1,0.039,0.987,0.236,0.115,0.0896,133.282,1QdkgX9ug9KQMiDsZyp2sa,69773,3
1422,0.335,0.652,0,-6.68,1,0.0414,0.923,0.85,0.493,0.77,96.332,7DNb8u5XWqldWdiCa5xYKg,255200,4
1423,0.213,0.15,2,-14.129,0,0.0383,0.984,0.877,0.111,0.236,149.883,1I3CozkFQoorFEDwA5tatG,107120,3
1424,0.33,0.255,2,-10.687,0,0.0345,0.952,0.916,0.343,0.256,117.59,0fgiIkIF4SmViipCsFJQf1,107960,1
1425,0.699,0.53,3,-6.651,1,0.0407,0.967,0.959,0.127,0.968,129.916,4egBX37IML1IKrRdevvPgP,66467,4
1426,0.148,0.294,9,-13.021,0,0.0522,0.987,0.963,0.174,0.0394,189.88,0EPZhBxhR6rYZILplRu7Lk,69213,4
1427,0.322,0.0838,4,-18.307,0,0.042,0.983,0.919,0.11,0.0378,83.264,4M2ZfgtptHwLhhYAxIgEuN,51720,5
1428,0.336,0.372,8,-9.205,1,0.0353,0.98,0.817,0.524,0.456,132.137,7xEYpqMQ8OeiOGUpZROIBN,112933,4
1429,0.357,0.0198,2,-28.382,0,0.0341,0.993,0.923,0.0943,0.13,81.994,2PNH4iLwEl2vqZbEUTubHg,122240,3
1430,0.249,0.263,9,-11.928,0,0.0431,0.982,0.907,0.326,0.0375,99.608,6I2b0LsBszKSaBalhSALsz,119387,4
1431,0.41,0.45,8,-8.39,1,0.0489,0.93,0.884,0.249,0.523,125.838,1CHqvlVyMOONPegpgvRxBE,110507,4
1432,0.317,0.188,7,-14.096,1,0.0332,0.979,0.139,0.0776,0.46,152.198,0zRZQ0aFFAv4hWTcyneN9D,140480,4
1433,0.264,0.0233,0,-25.044,0,0.0451,0.993,0.952,0.0992,0.11,78.745,5N5oKvnoszaRhVyYiWlC1H,191747,4
1434,0.535,0.373,7,-18.938,0,0.0517,0.968,0.908,0.111,0.891,110.4,1A41MOjX7wLPzRQniHJekZ,126520,1
1435,0.285,0.109,2,-21.618,1,0.0412,0.977,0.491,0.162,0.28,130.49,1Tfc4veLpc553J9nTeiMJQ,274240,4
1436,0.44,0.243,0,-17.097,1,0.0399,0.983,0.886,0.115,0.46,140.541,1TNIFwyl9BqcJbYvf7Is3D,221827,4
1437,0.15,0.0253,8,-30.424,0,0.0386,0.935,0.932,0.0663,0.0354,88.101,2QaINy2eNGls6vzxvPltuP,207153,4
1438,0.398,0.259,10,-21.592,1,0.0432,0.922,0.848,0.647,0.303,113.708,5De2jjTMFLthSTci90F2CA,185639,4
1439,0.232,0.407,0,-17.111,0,0.0481,0.94,0.942,0.199,0.194,175.103,6G68gGya2SwD1YOQ3Qjo0p,79249,4
1440,0.204,0.047,10,-21.263,0,0.0351,0.93,0.892,0.113,0.0386,134.734,02RYVm5UY2ZAm842XoolXw,202409,4
1441,0.348,0.477,7,-18.224,0,0.0468,0.888,0.905,0.173,0.359,86.407,2h4OhLGk17XQL5xZcls9I2,103875,3
1442,0.292,0.648,0,-14.594,0,0.0413,0.947,0.975,0.0836,0.0673,78.05,1hEq7zS3QMUaF1P5vD5D5d,41369,1
1443,0.193,0.00968,2,-35.661,0,0.0361,0.899,0.609,0.172,0.0377,65.966,3CAOIDwlVY7huLp8nzifkG,253027,3
1444,0.149,0.0213,1,-31.348,0,0.039,0.971,0.678,0.155,0.0368,71.899,2Ntvm5nFvKWnOLxFYZJDWL,178693,4
1445,0.471,0.42,1,-15.702,1,0.0489,0.849,0.94,0.117,0.0894,134.721,22NKGDmg2HVWxO4xdE8Au4,96773,4
1446,0.456,0.0979,7,-20.005,0,0.0484,0.957,0.971,0.0857,0.13,128.748,5FjUIyrtv1ltCrtaCNHELh,39360,3
1447,0.205,0.0182,0,-24.663,0,0.0365,0.88,0.82,0.123,0.0465,123.215,21WjWhgDBaHJlzW6vV1uCG,212040,4
1448,0.0671,0.00226,3,-37.997,0,0.0454,0.881,0.819,0.139,0.0364,76.775,5iVhhNt9lCmkaHCoOVUxeU,178320,1
1449,0.101,0.0338,1,-23.47,0,0.0372,0.934,0.653,0.132,0.0381,75.344,4985D7MPp4Nqo9XzovX909,1249791,4
1450,0.335,0.109,2,-23.811,0,0.0457,0.943,0.312,0.331,0.094,129.526,7qEgxC7tTAHWC4c0ckYsIL,452414,4
1451,0.457,0.213,9,-24.106,0,0.038,0.929,0.707,0.358,0.312,122.383,5g5gJnL4XO5fUCUOE0eBd0,154134,4
1452,0.246,0.062,7,-26.16,1,0.0475,0.919,0.168,0.11,0.0625,79.304,2PkftIaQ6uIA6xO7eakQdh,258640,4
1453,0.266,0.0139,10,-30.095,1,0.041,0.963,0.866,0.214,0.32,96.362,2pTxbGN0UNVRsoJktVoPuB,205294,4
1454,0.252,0.0558,3,-30.461,1,0.0605,0.973,0.776,0.0964,0.0977,79.628,7IMkdP5YXgo4IH63HFyaeC,200947,3
1455,0.47,0.208,7,-17.219,1,0.0541,0.898,0.591,0.115,0.165,86.155,1NJWd94V4rV48NmPc43h8u,562267,4
1456,0.239,0.0444,0,-26.391,1,0.0351,0.94,0.717,0.393,0.0903,142.68,5GFprG3XmPTgE3lPOR9eg3,347600,4
1457,0.491,0.208,5,-15.797,0,0.0412,0.927,0.566,0.0524,0.32,144.886,7gZTzkQTu2NoymCTm98rdC,377440,4
1458,0.41,0.287,9,-19.924,0,0.0369,0.986,0.854,0.289,0.309,112.381,0dTJiGTw9jQIrt5t8PRpqQ,151613,4
1459,0.542,0.152,9,-20.014,0,0.0479,0.968,0.814,0.0826,0.204,104.429,5ckfXomyNlFqoY8hkiI8EM,491000,4
1460,0.234,0.0127,0,-27.442,1,0.0364,0.98,0.908,0.0639,0.0435,75.67,1GdUUOuOO5kRh2RXfR54gg,432333,4
1461,0.502,0.368,0,-9.685,1,0.0379,0.968,0.917,0.111,0.179,111.767,38jzeqXNzeuowu06LCXLRj,342667,4
1462,0.15,0.3,3,-10.723,1,0.0407,0.973,0.00668,0.131,0.117,55.329,7JGIqF6QwFLudUuq9rKJRi,254693,4
1463,0.389,0.195,2,-23.108,1,0.0751,0.977,2.7e-05,0.234,0.147,108.997,7Dn6mUqMbcQyshz2SnQWDT,78053,4
1464,0.364,0.105,5,-22.351,1,0.0506,0.986,0.00215,0.566,0.406,101.349,2uwjZxCoVHT7JhGPpiT2hz,65000,3
1465,0.323,0.349,8,-11.142,1,0.0322,0.853,2.01e-05,0.0998,0.292,73.408,6DocUtlDhd7dx3CPRkjoNQ,215057,4
1466,0.126,0.113,2,-19.334,1,0.0467,0.984,0.0088,0.138,0.0958,172.26,39RViGbrfpY4daPOFuedeA,209840,1
1467,0.403,0.191,6,-14.117,1,0.0376,0.951,0.0,0.0896,0.231,92.576,1EssrQ6ktuasuzQgMLZ8TH,113533,4
1468,0.21,0.285,5,-10.835,1,0.0391,0.982,0.00314,0.116,0.0399,77.327,4WwrlYzw7Zyx3JiBBGipI2,225093,5
1469,0.129,0.00609,8,-38.928,1,0.0427,0.994,0.584,0.123,0.0478,73.104,1FVEVklBIdXJud2qjigjnF,428000,4
1470,0.636,0.268,8,-13.462,1,0.0714,0.833,3.5e-06,0.114,0.438,76.932,0sSIemgXriyksKHyv7pcYD,252047,4
1471,0.25,0.151,7,-16.77,0,0.0382,0.99,0.00902,0.116,0.135,82.955,7JTaagEhOisbL24vnJveAT,168560,4
1472,0.282,0.153,8,-15.142,1,0.0437,0.941,4.96e-06,0.185,0.269,89.663,0HJfrxgc0ZvONIqkYx156h,186965,3
1473,0.24,0.248,4,-17.202,1,0.0484,0.954,0.0,0.229,0.354,97.279,0rPgTrB2vioK0xofHdVscF,91303,3
1474,0.146,0.161,2,-12.724,0,0.0387,0.967,0.00063,0.0751,0.077,96.783,414WnssZSekM8Hnic4NZb9,241320,4
1475,0.472,0.148,9,-23.026,1,0.062,0.937,0.0,0.186,0.388,100.745,6mgg5zRB2gLo3XM15xsi92,104333,4
1476,0.259,0.0329,7,-26.704,1,0.0437,0.982,0.000386,0.164,0.104,81.099,0bIy6NoTG7Pjz1bfw2m63l,163160,1
1477,0.314,0.13,7,-16.256,0,0.05,0.989,0.0,0.262,0.281,62.723,6cCWkAg6JebU9jjhDRMQg4,192400,3
1478,0.265,0.104,7,-19.301,1,0.041,0.958,0.000119,0.108,0.0929,97.245,0VqszIGS3REDjq9ihofZwT,164280,5
1479,0.244,0.231,0,-11.154,1,0.033,0.959,0.00088,0.0597,0.0879,109.709,3gWaWA6BsW23BfzZiYsJHJ,225307,4
1480,0.209,0.243,1,-13.321,1,0.0484,0.975,0.00071,0.104,0.0827,87.097,3btn3wBXtJFZk52idxMqtN,280813,3
1481,0.59,0.18,1,-15.637,1,0.0338,0.954,1.88e-05,0.103,0.356,122.221,1qk9KsADD2gqllZNHFEs0U,198986,3
1482,0.199,0.161,2,-15.438,0,0.0412,0.974,5.53e-05,0.106,0.0443,87.75,0zFDhpdKoScqlBQbq43CtX,504587,1
1483,0.268,0.303,10,-12.048,1,0.033,0.95,0.000134,0.104,0.0811,83.246,35odhYsVL8E7vv4oB6Blpu,177320,4
