position,company,reviews,state,city,data scientist,data analyst,machine learning,research,data engineer,work experience
nan,nan,nan,nan,nan,False,False,False,False,False,
software engineer (ms – ng) for 2018,national instruments,230.0,tx,austin,False,False,False,False,False,
engineering scientist - senior software defined radio receiver software developer,university of texas at austin,772.0,tx,austin,False,False,False,False,False,
sr software eng - black locus,the home depot,38633.0,tx,austin,False,False,False,False,False,3-5 years
public health policy research analyst / technical writer,accenture,14200.0,tx,austin,False,False,False,True,False,
cognitive software engineer,state street,1920.0,tx,austin,False,False,False,False,False,
"manager, polymer process development (research & development)","icu medical, inc.",nan,tx,austin,False,False,False,True,False,7 years
sr. software/ platform engineer,anaconda,34.0,tx,austin,False,False,False,False,False,
"lead architect, machine learning (42821)","advanced micro devices, inc.",357.0,tx,austin,False,False,True,False,False,
senior software engineer,blacklocus,nan,tx,austin,False,False,False,False,False,
water resources engineer 5,cdm smith,175.0,tx,austin,False,False,False,False,False,
software engineer - ai implementation,ebay inc.,1443.0,tx,austin,False,False,False,False,False,
staff software engineer,general electric,292.0,tx,austin,False,False,False,False,False,8 years
"senior staff design engineer (machine learning, 52162)","advanced micro devices, inc.",357.0,tx,austin,False,False,True,False,False,
"data scientist, austin",code pilot,nan,tx,austin,True,False,False,False,False,
data scientist,atlas wearables,nan,tx,austin,True,False,False,False,False,
nan,nan,nan,nan,nan,False,False,False,False,False,
"junior data scientist, dell hr - diversity & inclusion",dell,8380.0,tx,austin,True,False,False,False,False,
data scientist bl lab,the home depot,38633.0,tx,austin,True,False,False,False,False,4 years
data mining scientist,apple,5786.0,tx,austin,False,False,False,False,False,
data scientist,keyw corporation,30.0,tx,austin,True,False,False,False,False,
data scientist,applied systems inc.,74.0,tx,austin,True,False,False,False,False,
data scientist,shi international corp.,177.0,tx,austin,True,False,False,False,False,5 years
data scientist,blacklocus,nan,tx,austin,True,False,False,False,False,
"junior data scientist, dell hr - talent acquisition",dell,8380.0,tx,austin,True,False,False,False,False,
hpc software engineer ii,ucar,20.0,co,boulder,False,False,False,False,False,
wrf-hydro/national water model software engineer iii,ucar,20.0,co,boulder,False,False,False,False,False,
machine learning engineer - language modeling,soundhound inc.,nan,co,boulder,False,False,True,False,False,
research scientist (emerging technologies),"sensory, inc",nan,co,boulder,False,False,False,True,False,5 years
senior engineer - cryo systems (664049),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer- mechanical (663909),ball aerospace,108.0,co,boulder,False,False,False,False,False,
manufacturing planner senior (663572),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-mechanical (663905),ball aerospace,108.0,co,boulder,False,False,False,False,False,5 years
associate engineer-industrial engineering (664154),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist i-mechanical (663397),ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
engineer associate - systems (663794),ball aerospace,108.0,co,boulder,False,False,False,False,False,
associate engineer - m p (664248),ball aerospace,108.0,co,boulder,False,False,False,False,False,
manufacturing compliance specialist ii (664084),ball aerospace,108.0,co,boulder,False,False,False,False,False,2 years
product and market research analyst,elevations credit union,16.0,co,boulder,False,False,False,True,False,3-5 years
"developer advocate, serverless",google,2474.0,co,boulder,False,False,False,False,False,4 years
engineer senior - electrical system integration & test (663756) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
project engineer ii - electronic systems integration & test (659059) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer principal-electrical power systems (662772) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,8 years
senior engineer-spacecraft bus lead (662952) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
data management specialist,formation environmental llc,nan,co,boulder,False,False,False,False,False,
engineer i-electrical system integration & test (663754)- security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
data quality analyst,splunk,30.0,co,boulder,False,False,False,False,False,
senior engineer - spacecraft electrical systems engineer (661998),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer principal - electrical system integration & test (663757),ball aerospace,108.0,co,boulder,False,False,False,False,False,
sr. fpga verification engineer,blackstone technology group,15.0,co,boulder,False,False,False,False,False,
senior engineer-electrical system integration & test (664233),ball aerospace,108.0,co,boulder,False,False,False,False,False,
electrical project engineer ii (661667) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-mission systems architect (663394) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-electrical power systems (662760) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
project engineer senior - systems integration & test (663337) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
"senior engineer-guidance, navigation & control (gn c ) - security clearance required (663361)",ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-electro-optical payload systems (663982) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior data scientist,recurly,nan,co,boulder,True,False,False,False,False,8 years
data scientist,splunk,30.0,co,boulder,True,False,False,False,False,
data scientist,gaia international inc.,nan,co,boulder,True,False,False,False,False,4-7 years
research scientist (vision technology),"sensory, inc",nan,co,boulder,False,False,False,True,False,
"manager, data science",sovrn holdings,5.0,co,boulder,True,False,False,False,False,
airborne imaging spectrometer calibration scientist,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,5 years
environmental scientist iii,gsi service group inc,7.0,co,boulder,False,False,False,False,False,4 years
student research collaboration,google,2474.0,co,boulder,False,False,False,True,False,
data scientist,ca technologies,726.0,co,boulder,True,False,False,False,False,
data scientist,trimble inc.,132.0,co,boulder,True,False,False,False,False,
mesoscale data assimilation scientist,university of colorado,718.0,co,boulder,False,False,False,False,False,
cires/nsidc data support specialist,university of colorado,718.0,co,boulder,False,False,False,False,False,
geospace model scientist / scientific developer,university of colorado,718.0,co,boulder,False,False,False,False,False,
"quantitative business analyst, google technical services",google,2474.0,co,boulder,False,False,False,False,False,6 years
cires/swpc space weather scientist *closes 7/31/2018,university of colorado,718.0,co,boulder,False,False,False,False,False,
"experiments and modelling analyst, google technical services",google,2474.0,co,boulder,False,False,False,False,False,6 years
scientist i/ii (adx-69-18),"archerdx, inc.",nan,co,boulder,False,False,False,False,False,
"clinical scientist, endpoints and outcomes","miragen therapeutics, inc.",nan,co,boulder,False,False,False,False,False,8 years
service desk specialist i - field science and remote operations,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,
business analytics analyst,delve,4.0,co,boulder,False,False,False,False,False,2 years
scientist i/ii - bioinformatics 2018-132,"somalogic, inc.",nan,co,boulder,False,False,False,False,False,
scientist i/ii - bioinformatics,"somalogic, inc.",nan,co,boulder,False,False,False,False,False,
associate scientist,"miragen therapeutics, inc.",nan,co,boulder,False,False,False,False,False,
"scientist, cell biology, small molecule drug discovery and new target id/validation",array biopharma,8.0,co,boulder,False,False,False,False,False,3-5 years
digital analyst / media trader,delve,4.0,co,boulder,False,False,False,False,False,15 years
statistical programmer,"clovis oncology, inc.",nan,co,boulder,False,False,False,False,False,
targeted search-csd guest scientist research associate,university of colorado,718.0,co,boulder,False,False,False,True,False,
cires/ gsd research associate: numerical weather prediction scientist,university of colorado,718.0,co,boulder,False,False,False,True,False,
"meteorological data systems programmer/analyst, ra iii",cooperative institute for research in the atmosphere,nan,co,boulder,False,False,False,False,False,5 years
outreach specialist (664246),ball aerospace,108.0,co,boulder,False,False,False,False,False,
professional research asst,university of colorado,718.0,co,boulder,False,False,False,True,False,
sr. data engineer,"pandora media, inc.",33.0,co,boulder,False,False,False,False,True,2-3 years
research scientist - outer solar system,southwest research institute,101.0,co,boulder,False,False,False,True,False,2 years
service desk process specialist - field science and remote ops,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,
ivd research associate (adx-29-18),"archerdx, inc.",nan,co,boulder,False,False,False,True,False,
director of corporate initiatives,university of colorado,718.0,co,boulder,False,False,False,False,False,
engineering aide i-configuration & data management (663575),ball aerospace,108.0,co,boulder,False,False,False,False,False,
postdoctoral associate,university of colorado,718.0,co,boulder,False,False,False,False,False,
project controls analyst i (664192),ball aerospace,108.0,co,boulder,False,False,False,False,False,
metrology technician,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,1-2 years
self serve inside sales specialist,twitter,56.0,co,boulder,False,False,False,False,False,1-3 years
senior research analyst - energy,s&p global,606.0,co,boulder,False,False,False,True,False,1-2 years
database administrator iv,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,
technical intern-optical (664262),ball aerospace,108.0,co,boulder,False,False,False,False,False,
"solutions architect, machine learning, google cloud",google,2474.0,co,boulder,False,False,True,False,False,2 years
numerical algorithm software engineer,scitec,nan,co,boulder,False,False,False,False,False,
command & data handling section lead (663677),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior scientist - ivd/cdx assay development (adx-67-18),"archerdx, inc.",nan,co,boulder,False,False,False,False,False,
commodity specialist ii (664207),ball aerospace,108.0,co,boulder,False,False,False,False,False,
"senior scientist - analytical, formulation & stability",kbi biopharma,12.0,co,boulder,False,False,False,False,False,
post-doctoral researcher - marine energy resource characterization,national renewable energy laboratory,76.0,co,boulder,False,False,False,True,False,
research associate,university of colorado,718.0,co,boulder,False,False,False,True,False,
production control center scheduler (663788),ball aerospace,108.0,co,boulder,False,False,False,False,False,
process center technician iii (663420),ball aerospace,108.0,co,boulder,False,False,False,False,False,
subcontract lead (664046),ball aerospace,108.0,co,boulder,False,False,False,False,False,
process center technical specialist ii (663759),ball aerospace,108.0,co,boulder,False,False,False,False,False,
staff software engineer - r&d,tendril,8.0,co,boulder,False,False,False,False,False,5 years
detector test associate engineer (664222),ball aerospace,108.0,co,boulder,False,False,False,False,False,
service desk specialist i - instrument science/eng operations,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,
engineering assistant ii (664051),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i - cryogenics (663676),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technician iii-metrology (664170),ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
cires director of human resources,university of colorado boulder,718.0,co,boulder,False,False,False,False,False,
technician ii-test (661960),ball aerospace,108.0,co,boulder,False,False,False,False,False,
embedded software engineer i (664188),ball aerospace,108.0,co,boulder,False,False,False,False,False,
lasp mo&ds division director,university of colorado,718.0,co,boulder,False,False,False,False,False,
sr deep learning software engineer,nvidia,166.0,co,boulder,False,False,False,False,False,
staff consultant - optical (661858),ball aerospace,108.0,co,boulder,False,False,False,False,False,
material planner (664189),ball aerospace,108.0,co,boulder,False,False,False,False,False,
manager-thermal vacuum & climatics (663040),ball aerospace,108.0,co,boulder,False,False,False,False,False,8 years
electronic technician iii (663868),ball aerospace,108.0,co,boulder,False,False,False,False,False,
staff consultant - optical (660988) - current security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior technician-test (661961),ball aerospace,108.0,co,boulder,False,False,False,False,False,10 years
industrial operations manager (663748),ball aerospace,108.0,co,boulder,False,False,False,False,False,10 years
manufacturing chemist - (2nd shift),"agilent technologies, inc.",496.0,co,boulder,False,False,False,False,False,
technician iii-test - program operations (663408),ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
receiving inspector i-procured inspection (664125),ball aerospace,108.0,co,boulder,False,False,False,False,False,
manufacturing planner (663573),ball aerospace,108.0,co,boulder,False,False,False,False,False,
property administrator ii (663995),ball aerospace,108.0,co,boulder,False,False,False,False,False,
new business development director-innovative solutions (664191),ball aerospace,108.0,co,boulder,False,False,False,False,False,
sem / metallurgical lab engineer i (663349),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technician iii-equipment maintenance (660636),ball aerospace,108.0,co,boulder,False,False,False,False,False,
associate engineer-systems test (663860),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer associate-mechanical (663696),ball aerospace,108.0,co,boulder,False,False,False,False,False,
qc inspector iv-quality assurance (663357),ball aerospace,108.0,co,boulder,False,False,False,False,False,8 years
engineer i - detector engineering (663760),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i-software quality assurance (663959),ball aerospace,108.0,co,boulder,False,False,False,False,False,
associate engineer - embedded software (664075),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist i-test - program operations (663438),ball aerospace,108.0,co,boulder,False,False,False,False,False,
algorithm & analysis software engineer ii (664172),ball aerospace,108.0,co,boulder,False,False,False,False,False,
supply chain management lead (663937),ball aerospace,108.0,co,boulder,False,False,False,False,False,
optical technical specialist i (663388),ball aerospace,108.0,co,boulder,False,False,False,False,False,
rf communications system staff consultant (664242) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,8 years
manufacturing process center technician iv (663787),ball aerospace,108.0,co,boulder,False,False,False,False,False,
cyber security professional i (664193),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist associate-test - program operations (663435),ball aerospace,108.0,co,boulder,False,False,False,False,False,
supplier quality assurance engineer i (663736),ball aerospace,108.0,co,boulder,False,False,False,False,False,
manufacturing principal planner (663891),ball aerospace,108.0,co,boulder,False,False,False,False,False,10 years
project engineer i-manufacturing (663880),ball aerospace,108.0,co,boulder,False,False,False,False,False,
industrial engineer i (663367),ball aerospace,108.0,co,boulder,False,False,False,False,False,
tech spec assoc-mechanical - (663303),ball aerospace,108.0,co,boulder,False,False,False,False,False,10 years
qc inspector iii - cmm & procured inspection (661026),ball aerospace,108.0,co,boulder,False,False,False,False,False,
project engineer i - mechanical (664132),ball aerospace,108.0,co,boulder,False,False,False,False,False,
it infrastructure systems administrator iii,national ecological observatory network inc,nan,co,boulder,False,False,False,False,False,5 years
engineer ii-metrology (663033),ball aerospace,108.0,co,boulder,False,False,False,False,False,
mechanical assembly production supervisor (663946),ball aerospace,108.0,co,boulder,False,False,False,False,False,
equipment maintenance technician iv - (663302),ball aerospace,108.0,co,boulder,False,False,False,False,False,
"telemetry, tracking, and command / communications project engineer i (662483)",ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
technician iv-test - program operations (663418) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal spacecraft lead (664011),ball aerospace,108.0,co,boulder,False,False,False,False,False,
spacecraft communications subsystem engineer i (663460),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist - optical test lab (663332),ball aerospace,108.0,co,boulder,False,False,False,False,False,
lead software engineer,university of colorado,718.0,co,boulder,False,False,False,False,False,
engineer i-mission systems analyst (663514),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii - space systems (664072),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-thermal (664197) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-manufacturing (663430),ball aerospace,108.0,co,boulder,False,False,False,False,False,
prototype machinist - 2nd shift (664067),ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
principal technical specialist- mechanical (663887),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineering aide iii - mission & process analytics (662883),ball aerospace,108.0,co,boulder,False,False,False,False,False,
structural engineer ii (663566),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist associate-test - program operations (663436) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
embedded software engineer ii - labview (663924),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i - configuration management (663742),ball aerospace,108.0,co,boulder,False,False,False,False,False,
optical technician iii (663385),ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
information systems security engineer (663060),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technician iii-test - rf system integration (663409),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior material planner (662343),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist principal-test - program operations (663454),ball aerospace,108.0,co,boulder,False,False,False,False,False,
space telescope operations senior engineer (664143),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-systems test (663486),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technician ii-test (660965) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
senior technical specialist-mechanical (663898),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer - electro-optical payload systems (664057),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior electrical instrument systems engineer (660634),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-electro-optical payload systems (664094),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i-mission systems engineer (systems operability) (659949) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
spacecraft requirements & verification systems-senior engineer (664045),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-mission system integration (664159),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-doors administrator (662456) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-system allocation and verification (662816),ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
mechanical engineering manager ii-process & tools (663725),ball aerospace,108.0,co,boulder,False,False,False,False,False,12 years
spacecraft engineering manager ii - business development lead (662729),ball aerospace,108.0,co,boulder,False,False,False,False,False,12 years
senior embedded software engineer - labview (664117),ball aerospace,108.0,co,boulder,False,False,False,False,False,
sr. satellite ground software engineer (663828),ball aerospace,108.0,co,boulder,False,False,False,False,False,
detector engineering systems engineer (663687),ball aerospace,108.0,co,boulder,False,False,False,False,False,
systems assurance reliability engineer ii (661099),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist ii-test - program operations (663440) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior technical specialist - optical (663536),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior test technician (660966) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
optical engineer ii (663865),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior technical specialist-test - program operations (663444),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i-systems test: attitude determination & control systems (663459),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-space systems (662730),ball aerospace,108.0,co,boulder,False,False,False,False,False,
project engineer ii - mission assurance manager (662667),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal pwb designer- full time temporary (663684),ball aerospace,108.0,co,boulder,False,False,False,False,False,8 years
facilities electrician-hvac maintenance specialist iii (661296),ball aerospace,108.0,co,boulder,False,False,False,False,False,10 years
engineer ii-system allocation & verification (663537),ball aerospace,108.0,co,boulder,False,False,False,False,False,2 years
sr. engineer - detector engineering (663761),ball aerospace,108.0,co,boulder,False,False,False,False,False,
systems assurance parts engineer ii (661777),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer - space systems (660320),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior embedded software engineer (664186),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineering aide i-systems integration & test engineering (664232),ball aerospace,108.0,co,boulder,False,False,False,False,False,
staff consultant-mission system integration (663980) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii - electromagnetic compliance engineer (663783),ball aerospace,108.0,co,boulder,False,False,False,False,False,
technical specialist principal-test - program operations (663455) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-systems test (663690),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-space systems simulators (663330),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer senior-software quality assurance (663353),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior algorithm & analysis software engineer (663685),ball aerospace,108.0,co,boulder,False,False,False,False,False,
satellite ground software engineer ii (663854) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i-mission systems analyst (662222) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer senior-manufacturing (663882),ball aerospace,108.0,co,boulder,False,False,False,False,False,
electrical engineer ii-spacecraft command & data handling (663671) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
sr. optical engineer (664163),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-spacecraft lead (664006),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-space systems simulators (663331),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior structural engineer (663564),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior technical specialist-test - program operations (663446) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-space vehicle lead (663998),ball aerospace,108.0,co,boulder,False,False,False,False,False,
cyber security professional ii (661903) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal systems assurance reliability engineer (661774),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal systems assurance parts engineer (661776),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal systems assurance radiation effects engineer (661768),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-instrument systems engineer (663131),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal embedded software engineer - labview (664114) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
"project engineer ii-mechanical, new business lead (663390)",ball aerospace,108.0,co,boulder,False,False,False,False,False,
detector engineering systems engineer (663686) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
telemetry tracking & command/communications project engineer ii (662650) - security clearance requir,ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
spacecraft systems engineer ii (662929) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
"telemetry, tracking & command/command & data handling subsystem senior engineer (662726) - security",ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
principal engineer-mission system integration (664158),ball aerospace,108.0,co,boulder,False,False,False,False,False,
spacecraft requirements & verification systems-principal engineer (664043),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior system safety engineer (663665),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior electrical engineer-spacecraft command & data handling (663675) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
electrical engineer ii - analog and power supply design (662638),ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior spacecraft structures design engineer (661398) - current security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
research engineer: ui / frontend developer,"advanced technology solutions, inc",nan,co,boulder,False,False,False,True,False,
senior structural engineer - electronics (662505),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer i-electrical system integration & test (663878),ball aerospace,108.0,co,boulder,False,False,False,False,False,
engineer ii-system allocation & verification (663538) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,2 years
senior engineer-thermal (663471) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer - space systems (662797) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
"engineer ii-guidance, navigation & control (gn c ) - security clearance required (663366)",ball aerospace,108.0,co,boulder,False,False,False,False,False,
project engineer i - systems integration & test (661529) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-space vehicle lead (664058) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
spacecraft systems senior engineer (662923) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior embedded software engineer (663660) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal optical engineer (663219) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
"engineer ii-materials & processes development lab, thermal analysis engineer (663328)",ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior electrical project engineer (663157),ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal engineer-systems test (662774) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior engineer-spacecraft lead (664005) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior ground systems engineer (661989) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
spacecraft communications subsystem principal engineer (663472) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,6 years
senior engineer-system allocation & verification (663036) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,4 years
telecom system principal engineer (664008) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
senior structural engineer (663565) security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
principal satellite ground systems engineer (663858) - security clearance required,ball aerospace,108.0,co,boulder,False,False,False,False,False,
robotics and automation – research analyst,lux research inc,nan,ma,boston,False,False,False,True,False,2-4 years
senior account executive,h2o.ai,nan,ma,boston,False,False,False,False,False,
marketing information analytics coordinator,vhb,22.0,ma,boston,False,False,False,False,False,40 years
erp implementation specialist,lovepop,2.0,ma,boston,False,False,False,False,False,2 years
field application scientist - boston,10x genomics,nan,ma,boston,False,False,False,False,False,5 years
associate research analyst,harvard pilgrim health care,61.0,ma,boston,False,False,False,True,False,2 years
senior scientist/data analytics/applied pro,pharmerit international,5.0,ma,boston,False,True,False,False,False,
data engineer (boston),quantumblack,nan,ma,boston,False,False,False,False,True,
commercial real estate research analyst,"joseph j. blake & associates, inc.",nan,ma,boston,False,False,False,True,False,1-3 years
"energy efficiency specialist, cambridge, ma",icf,392.0,ma,boston,False,False,False,False,False,
associate principal scientist - neuroscience (boston),merck,2988.0,ma,boston,False,False,False,False,False,6 years
computational biologist i,dana-farber cancer institute,248.0,ma,boston,False,False,False,False,False,
medical technician,massachusetts general hospital(mgh),838.0,ma,boston,False,False,False,False,False,
data engineer,partners healthcare(phs),337.0,ma,boston,False,False,False,False,True,
"data scientist, artificial intelligence engineer",darwin recruitment,5.0,ma,boston,True,False,False,False,False,
principal data scientist - quantumblack,mckinsey & company,385.0,ma,boston,True,False,False,False,False,
"postdoctoral associate, questrom school of business, college of communications, and center for behavioral sciences research, social innovation on drug resistance (sidr) program",boston university,299.0,ma,boston,False,False,False,True,False,
"senior research associate, immunology",commonwealth sciences,nan,ma,boston,False,False,False,True,False,
senior advertising operations specialist,social fulcrum,nan,ma,boston,False,False,False,False,False,3-5 years
development manager/architect - machine learning,techpros,nan,ma,boston,False,False,True,False,False,5 years
tax services senior analyst – national tax – fiduciary trust tax services – research & technical writing - boston,ey,5356.0,ma,boston,False,False,False,True,False,
senior or lead software engineer (ml / api),resource technology partners,nan,ma,boston,False,False,False,False,False,
"vice president/ director, data and analysis",digitaslbi,151.0,ma,boston,False,False,False,False,False,10-12 years
"research data analyst, school of public health, health policy & management",boston university,299.0,ma,boston,False,True,False,True,False,3-5 years
senior software engineer and/or lead software engineer (data / api),resource technology partners,nan,ma,boston,False,False,False,False,False,
senior developer,j.e. ranta associates,nan,ma,boston,False,False,False,False,False,
medical director/sr medical director - neurologist (epilepsy),takeda pharmaceutical,530.0,ma,boston,False,False,False,False,False,5 years
senior director / head of biostatistics,klein hersh international,nan,ma,boston,False,False,False,False,False,
senior data scientist,marc usa llc,nan,ma,boston,True,False,False,False,False,2-4 years
senior medical director - gi/immunology (clinical development),takeda pharmaceutical,530.0,ma,boston,False,False,False,False,False,7 years
converse lead data scientist,nike,415.0,ma,boston,True,False,False,False,False,5 years
"senior data scientist, product performance analytics",wayfair,344.0,ma,boston,True,False,False,False,False,3 years
research analyst,"loomis, sayles & company, l.p.",nan,ma,boston,False,False,False,True,False,4-5 years
dmp / personalization manager – data & analysis,digitaslbi,151.0,ma,boston,False,False,False,False,False,1-3 years
senior data scientist,tessella,2.0,ma,boston,True,False,False,False,False,5 years
"statistical data manager, school of medicine, psychiatry",boston university,299.0,ma,boston,False,False,False,False,False,
lead data scientist,bose,670.0,ma,boston,True,False,False,False,False,
research analyst,mfs investment management,88.0,ma,boston,False,False,False,True,False,5 years
private equity research analyst,citi,14094.0,ma,boston,False,False,False,True,False,2-4 years
environmental analyst i - regulatory and translational scientist,commonwealth of massachusetts,337.0,ma,boston,False,False,False,False,False,
