,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,year
524,0.381,0.327,5,-15.497,1,0.0332,0.839,0.817,0.122,0.159,110.427,52yrY5BZ1s8q0JEf9bNq8U,408427,4,1,2000
525,0.641,0.556,1,-12.645,1,0.0519,0.166,0.893,0.11,0.707,94.11,3hK2KDmF4rfFrJNLSYiTjy,516067,4,1,2000
526,0.338,0.211,6,-19.986,0,0.039,0.973,0.868,0.122,0.277,129.256,0zyJGGykuB5gkHxBKF3Ak6,62427,5,1,2000
527,0.253,0.945,0,-4.254,1,0.314,3.24e-05,0.00192,0.0709,0.386,172.044,0LPrOAd9xNlhfkkoVzzlmK,246000,4,1,2014
528,0.34,0.924,11,-4.603,1,0.19,2.32e-05,0.169,0.0774,0.493,91.042,1zBuUQPTvn6dFgqHhfQVIq,175000,4,1,2014
529,0.385,0.942,1,-4.62,1,0.163,0.000254,2.92e-06,0.699,0.55,135.429,3esJTwCVpkMWaoxPgpxLTJ,219000,4,1,2014
530,0.453,0.938,2,-5.463,1,0.0404,0.115,1.69e-05,0.316,0.645,86.972,55UMp5DaAVclInmN1dZDtE,147627,4,1,2014
531,0.448,0.975,2,-4.586,1,0.0474,0.164,0.0,0.757,0.64,100.975,5WX61BvCKJmkkpmRLipPaW,179800,4,1,2014
532,0.26,0.979,4,-4.535,1,0.269,2.46e-05,0.00217,0.278,0.566,178.104,2msKk0WhzOI93Hd1iFlnWv,205320,4,1,2014
533,0.369,0.952,4,-4.875,0,0.044,0.0845,2.56e-06,0.247,0.594,93.695,2Ofc2EGiR6K8IsWjC7GP9P,167053,4,1,2014
534,0.432,0.851,9,-5.623,1,0.0399,0.0659,6.75e-05,0.11,0.752,143.92,5g9UM9MOSZ0a9RgKdJl5TP,192200,4,1,2014
535,0.161,0.924,2,-6.363,1,0.0604,0.0683,1.9e-06,0.0739,0.505,83.112,5m4nrEnrCDtRqtPsGVWYDp,280427,4,1,2014
536,0.372,0.951,4,-4.461,1,0.293,4.28e-05,0.0771,0.774,0.523,90.477,2IOiYuO69ACd2znOLOHHwg,183147,4,1,2014
537,0.53,0.875,4,-6.861,1,0.041,0.116,2.62e-06,0.843,0.551,103.944,12l2Hmu2yqUXPkEO6nIYzi,230427,4,1,2014
538,0.326,0.952,4,-4.716,1,0.153,8.07e-06,0.0391,0.0714,0.52,84.249,44yLb8vv3UN3AmmF8Fw0Vf,254547,4,1,2014
539,0.409,0.938,6,-4.919,1,0.149,0.000574,0.0233,0.341,0.509,135.429,2ffZ2IdqbNgtVFPkdmf3ve,237453,4,1,2014
540,0.238,0.951,11,-4.655,1,0.272,1.49e-05,0.0982,0.129,0.458,179.323,2wBXASKIIkUPjHn0n8nfrY,135000,4,1,2014
541,0.337,0.935,7,-4.632,1,0.0922,0.0288,0.00016,0.125,0.471,98.056,05hlj6UAsd0iSAajxQTEhD,192000,4,1,2014
542,0.358,0.699,8,-5.838,1,0.0414,0.287,1.73e-05,0.0864,0.439,83.958,2hcqUw9Up0sRUHbI1owjpZ,313000,4,1,2014
543,0.25,0.951,9,-4.62,1,0.228,9.33e-05,0.00128,0.297,0.36,171.82,37DwzYrEi2Ev742lfho5fZ,221000,4,1,2014
544,0.599,0.0674,8,-19.786,1,0.0451,0.976,1.58e-06,0.254,0.427,148.588,2tWrm7IeJVOjazBAhYoBjn,189000,4,1,2014
545,0.369,0.253,9,-22.175,0,0.0377,0.863,0.933,0.0961,0.302,176.928,2CAnv60lrVaHtWmm3AykJv,196813,3,1,2010
546,0.236,0.991,10,-11.897,1,0.334,0.363,0.938,0.705,0.0715,158.981,7kVpHAD2z0DfSCabga623E,374960,4,1,2010
547,0.411,0.272,2,-14.62,0,0.0339,0.613,0.895,0.118,0.0663,114.007,7hd03JxWl4YNfvoDCbNK9N,319107,4,1,2010
548,0.565,0.465,9,-14.063,0,0.0306,0.284,0.833,0.106,0.529,155.718,4CoMkLiOjJer5B3Rkujg4z,320187,4,1,2010
549,0.414,0.325,10,-13.037,1,0.0373,0.901,0.67,0.101,0.131,82.441,65EidtuspzP8GmrgGDNF17,390773,3,1,2010
550,0.372,0.532,11,-11.337,1,0.0482,0.412,0.818,0.0682,0.535,174.899,6GlcXzokDDktRdxs0vMi4U,257133,4,1,2010
551,0.54,0.744,9,-8.384,1,0.0318,0.127,0.826,0.281,0.843,108.375,4rVVAugqxePXM2OkEvJlsb,160813,4,1,2010
552,0.487,0.453,8,-10.99,1,0.042,0.66,5.47e-06,0.0926,0.384,120.55,34CKebud4FQwn6kXLsAa5q,215947,4,1,2010
553,0.398,0.635,7,-6.512,1,0.0349,0.7,8e-06,0.0843,0.414,109.445,52XJHgmi7DMckJVgwXUXqy,218240,3,1,2010
554,0.626,0.467,10,-11.254,0,0.0498,0.723,0.0109,0.129,0.388,142.925,4JZVLVKEkA8rJYBnv0rnLM,228107,4,1,2010
555,0.433,0.191,11,-16.484,0,0.0753,0.948,0.000188,0.104,0.184,100.486,1padZCqTxV1hkwTfoe93Nz,300893,3,1,2010
556,0.732,0.225,7,-11.071,1,0.0449,0.458,0.00644,0.085,0.403,113.325,2W0AFTA7N18YGc7LFoHDwh,209760,4,1,2010
557,0.746,0.739,7,-7.699,1,0.0427,0.000283,0.0852,0.0806,0.563,106.999,1Fx8eg7KZCFOXA3qH2R6DI,288876,4,1,2017
558,0.251,0.283,7,-12.428,1,0.0348,0.693,0.764,0.0823,0.275,65.593,1pefGr6dLx4vS16tUCL9jH,258827,4,1,2012
559,0.353,0.343,7,-12.611,1,0.0427,0.387,0.759,0.0865,0.289,147.738,0Z6LIc7mrUnpWDDuAwmPm8,590480,4,1,2012
560,0.355,0.249,1,-13.225,0,0.0319,0.838,0.785,0.0755,0.144,125.919,57V0vtWerXEB1Mcc00vhD1,447400,4,1,2012
561,0.329,0.414,7,-10.911,0,0.0376,0.344,0.808,0.0795,0.183,112.397,4NcOmxOAPOwCpXTDZUqrMM,333933,4,1,2012
562,0.294,0.412,2,-11.719,0,0.0352,0.344,0.887,0.143,0.143,88.131,7C9N8RykXexqdS9nai3Tjt,683547,4,1,2012
563,0.279,0.274,7,-13.973,0,0.0296,0.677,0.388,0.113,0.221,139.726,1qHHDx9o8J6eXGKvZUtbGi,478413,4,1,2012
564,0.36,0.378,9,-12.669,0,0.035,0.655,0.874,0.079,0.235,119.979,08RGQSolbhVEZD70kIazeM,851120,4,1,2012
565,0.304,0.344,10,-12.023,1,0.03,0.597,0.75,0.106,0.258,93.301,1qRcg3a3fudze7Ts0FW9qU,467933,3,1,2012
566,0.408,0.919,4,-4.02,0,0.0571,0.0017,1.12e-06,0.372,0.482,137.789,3OAvHROTPogsAIIMpOiV0S,259358,4,1,2008
567,0.247,0.7,2,-4.864,1,0.0331,0.153,0.0,0.212,0.297,173.754,3M7abffymhJeOTeZA0DQwb,269929,3,1,2008
568,0.49,0.87,9,-5.146,1,0.0476,0.00654,1.02e-06,0.123,0.361,141.966,3z34guWjThkj8LcmNqyg5P,352919,4,1,2008
569,0.39,0.98,2,-3.894,1,0.114,0.00105,0.0,0.382,0.268,152.896,5Zm7FD1O4gzXSllo2NqfTI,302083,4,1,2008
570,0.426,0.906,9,-4.835,1,0.068,0.00115,1.78e-06,0.379,0.249,115.93,6xIpQrTaTBZVBjnCjMHKcj,378214,4,1,2008
571,0.31,0.597,11,-5.536,1,0.0333,0.153,0.0,0.0985,0.171,126.31,5chj8uuGpvkCIG4x3VMAtG,250681,4,1,2008
572,0.476,0.883,5,-4.212,0,0.0476,0.0015,0.0,0.0929,0.316,127.948,2o2mMuiFGQETYVX6D8qfF8,302072,4,1,2008
573,0.471,0.677,7,-5.382,1,0.0342,0.0535,0.0,0.1,0.158,115.943,51vV7clyG1BMrF2lGgAUlB,328088,4,1,2008
574,0.518,0.935,4,-4.409,0,0.0548,0.0269,0.0,0.336,0.227,120.025,1S9JqKIYIU6EkWg8LRVTIB,323193,4,1,2008
575,0.492,0.655,9,-4.387,1,0.0282,0.27,0.0,0.157,0.295,115.122,5ErvQV6D6pWSZjZ8Y2QfCE,296258,4,1,2008
576,0.158,0.695,9,-5.719,1,0.0541,0.201,0.937,0.198,0.0916,140.461,1U3Rr5eH4w3EWRt4fouCIC,325130,4,1,2008
577,0.35,0.836,0,-4.957,1,0.0389,0.000954,1.16e-06,0.154,0.614,145.721,56jdTkmWrpxOV8u6h0FA2y,254231,4,1,2008
578,0.522,0.861,4,-5.362,1,0.0478,0.0199,0.0,0.17,0.397,118.61,3X3Kh2b3nANX8Kr6q3Unl1,295515,4,1,2008
579,0.472,0.923,2,-4.222,0,0.0675,0.00696,0.0,0.125,0.642,104.985,3cJ1d7X6UYMBHHPpM0ZKNQ,301519,4,1,2008
580,0.351,0.598,11,-6.036,1,0.0298,0.104,1.93e-06,0.139,0.296,128.256,5HYtjcWbgUVlomn1ZFzCWp,287408,4,1,2008
581,0.486,0.967,7,-3.975,1,0.0838,0.0115,0.0,0.186,0.414,138.006,2Y0us3hyDelyUoBkAFM1E0,205208,4,1,2008
582,0.463,0.704,9,-5.176,0,0.0477,0.157,0.0,0.11,0.312,120.137,0qpsI5esn6q2AQozfTau1O,316344,4,1,2008
583,0.449,0.946,4,-4.619,0,0.175,0.00229,0.0,0.235,0.278,131.038,3LP7WsJ9Jn1GRao3oPSO9n,327778,4,1,2008
584,0.467,0.587,7,-4.832,1,0.0295,0.04,0.0,0.0959,0.388,103.483,1P0RDOIBbLnF28G2tMNqlR,196552,3,1,2008
585,0.356,0.382,2,-6.65,1,0.0261,0.6,0.0,0.135,0.201,98.879,17ZBfcyluftWK56Rgfh9vT,202879,3,1,2008
586,0.371,0.96,0,-4.198,1,0.0845,0.0053,2.61e-06,0.108,0.39,148.005,1r6fKlzNvoFPVLwMgBRwJo,269407,4,1,2008
587,0.499,0.884,7,-5.147,1,0.0939,0.0124,1.59e-05,0.0534,0.472,120.572,6w4zevo3PwQCDs5EFNg3Yc,267981,4,1,2008
588,0.518,0.957,9,-4.11,1,0.0515,0.000539,0.0,0.36,0.499,101.966,6PSaTYvifkvhDdw4Wr8qOq,362373,4,1,2011
589,0.495,0.942,3,-3.588,0,0.0711,0.000885,0.0,0.202,0.444,112.05,2LHVwdf140uZGWJnjyPwB6,326933,4,1,2011
590,0.517,0.837,10,-4.737,0,0.0412,0.0581,2.43e-06,0.245,0.157,98.019,3CERWDHlOYvyCJne7zBAqw,370320,4,1,2011
591,0.382,0.609,4,-5.322,0,0.0323,0.0436,0.0,0.367,0.169,55.424,7d21InM6HTxmfKUl7yQYxH,387373,4,1,2011
592,0.536,0.865,9,-4.145,1,0.0278,0.0165,0.0,0.238,0.496,92.017,208k7Kpf9F4AK4AH4JLxS0,321267,4,1,2011
593,0.43,0.871,2,-5.093,1,0.0474,0.0163,0.0,0.112,0.173,91.992,5PcKJ25x0h0YblO2rGR4Wr,311133,4,1,2011
594,0.191,0.739,9,-6.041,1,0.0348,0.012,1.27e-05,0.344,0.317,92.921,0gf7vvk62yMqI4GnmQYVZc,400787,4,1,2011
595,0.555,0.935,4,-4.467,0,0.0737,7.15e-05,3.62e-06,0.0488,0.532,118.008,5lFSkiZxH6IkboKHiZqMz2,403813,4,1,2011
596,0.416,0.954,7,-3.912,1,0.0635,0.000514,0.0,0.365,0.457,148.181,4McuhCifXG6o8nN5QzH4LO,296827,4,1,2011
597,0.203,0.687,0,-4.685,1,0.0307,0.000898,0.0,0.106,0.405,71.967,6jZtP0NTItEi4JvrbIfeom,315000,4,1,2011
598,0.445,0.922,11,-3.123,0,0.0568,0.00549,0.0,0.0443,0.519,131.792,3hpJgRonl1ukX4FDAxNW9z,274493,4,1,2011
599,0.294,0.967,0,-5.317,1,0.0807,2.14e-06,0.302,0.426,0.144,149.962,45lQy2rctm2weVggjNHDie,214347,4,1,2011
600,0.358,0.929,4,-5.766,1,0.0796,0.00557,1.16e-06,0.414,0.278,125.964,2QUWcDFreLjrfKfshWMLjE,431960,4,1,2011
601,0.36,0.464,7,-11.651,0,0.032,0.891,0.066,0.363,0.49,151.023,07BUBegoXmSQcokCOMAWwt,385867,4,1,1989
602,0.631,0.442,5,-9.458,1,0.0235,0.762,0.00117,0.0908,0.339,102.235,5hvewH7ukvLQvBrMoTqLTt,433400,4,1,1989
603,0.562,0.714,6,-11.085,1,0.0356,0.753,0.871,0.146,0.957,88.392,7iJmxyZRdDcJAyj87bsTrn,182627,4,1,1989
604,0.667,0.384,10,-15.835,0,0.0295,0.882,0.89,0.0934,0.518,103.106,2Vte8ltXn06r30mlF4rZqw,414667,4,1,1989
605,0.621,0.466,0,-11.577,1,0.0541,0.489,0.98,0.165,0.937,166.65,7kb5g9yqTuePkfPwFOapGi,55533,3,1,1989
606,0.45,0.501,7,-12.654,0,0.0297,0.811,0.103,0.128,0.42,93.081,57YStrwhaaYSr12LA9kKOH,474693,4,1,1989
607,0.389,0.659,9,-9.8,0,0.0316,0.607,0.423,0.0959,0.73,131.064,4aJnrJJPhjgWYSG54iDnCB,292373,4,1,1989
608,0.379,0.381,9,-10.785,1,0.0271,0.788,0.000464,0.0717,0.18,141.153,28n2nEcVtqX5fKbFpZMYKD,325573,4,1,1989
609,0.387,0.394,5,-11.872,0,0.047,0.546,0.0325,0.293,0.207,119.244,6ma96PXodRuxMU91f4rrym,475227,4,1,1989
610,0.498,0.425,10,-13.158,0,0.0412,0.438,0.00252,0.104,0.115,127.957,4DeoBEBfrhvNp2uY8X0ElM,183733,4,1,1989
611,0.51,0.744,7,-9.024,0,0.0284,0.658,0.326,0.356,0.631,118.314,6K8EySFp9WNmqm1paTflzx,323840,4,1,1989
612,0.383,0.0898,8,-21.063,1,0.0463,0.965,0.878,0.1,0.136,102.683,36UtGeeZObmagzzDOLomYR,153693,3,1,1989
613,0.399,0.247,2,-19.065,1,0.0321,0.93,0.911,0.0822,0.231,84.443,67i34tDQ72er5TdKBeQY1h,174811,4,1,2020
614,0.485,0.378,9,-16.207,1,0.0532,0.815,0.895,0.102,0.234,106.048,1nfuj5TJto396DJMYeHCte,336771,3,1,2020
615,0.38,0.047,8,-27.702,0,0.0412,0.931,0.927,0.0741,0.0437,61.337,3iaY9YSOdlUQDrGkaGBwKy,296908,3,1,2020
616,0.568,0.183,11,-19.539,0,0.0512,0.868,0.891,0.148,0.149,119.944,25Fmiy6OrLrjm3NRONUJQ4,445910,3,1,2020
617,0.509,0.0466,8,-27.696,0,0.0458,0.969,0.945,0.128,0.0561,131.826,24ltJycldR7UT9oxoL9IaB,361744,4,1,2020
618,0.506,0.0309,3,-26.383,1,0.0462,0.964,0.908,0.0921,0.0393,80.627,15atUsKN8R7kgjE8daiOYg,347037,4,1,2020
619,0.28,0.299,9,-12.682,0,0.0316,0.888,0.908,0.218,0.0761,78.355,28z8aS2K9QuRVCxrpYN2R4,481347,4,1,2008
620,0.245,0.387,1,-9.582,1,0.0333,0.973,0.752,0.106,0.0733,91.394,1sK5s2oGvEb7sfNFbaDTrj,328267,4,1,2008
621,0.181,0.438,0,-8.946,1,0.0303,0.97,0.934,0.123,0.0908,82.378,5Opyik0zUqKLsMjeui19gf,449440,4,1,2008
622,0.266,0.617,9,-9.856,0,0.0589,0.942,0.78,0.719,0.186,51.482,4C4hKwtIxJyULmyakXJKkd,402867,4,1,2008
623,0.272,0.0736,0,-18.035,1,0.0368,0.97,0.479,0.0956,0.0599,98.664,35QjtFx7GR8OfIM0hLYLLj,275587,1,1,2008
624,0.317,0.0133,7,-29.243,1,0.0392,0.991,0.928,0.108,0.0544,73.203,3tUAzpC2YB8GgVhaSvuwxi,61080,4,1,2008
625,0.18,0.165,7,-21.677,1,0.0366,0.95,0.913,0.121,0.0958,173.116,2QqixCvbt32SLOQRSp5ZZL,98000,3,1,2008
626,0.151,0.295,5,-11.487,1,0.0345,0.937,0.857,0.373,0.0386,93.567,1fltRF7j4Hqarn9MPDhNso,186053,4,1,2008
627,0.371,0.15,0,-17.692,0,0.0321,0.977,0.841,0.104,0.0793,135.967,0nov9FSlJrALMdcKrnf256,323613,3,1,2008
628,0.177,0.231,0,-11.817,1,0.0381,0.959,0.505,0.135,0.0347,66.205,4GywJPMlwcSC7zW41e3TMe,310173,4,1,2008
629,0.35,0.787,9,-8.706,0,0.0476,0.893,0.896,0.765,0.434,95.899,6oAu7JW3TJdiTHJtj84WU2,320787,4,1,2008
630,0.444,0.78,11,-8.276,0,0.0599,0.28,0.345,0.0939,0.592,114.31,5lBspfpAWdXE1dgxu6LP0s,495189,4,1,2013
631,0.417,0.406,0,-9.507,1,0.03,0.852,0.869,0.107,0.446,105.61,4TbJfMXnGDGVFw06mOddjk,304501,4,1,2013
632,0.417,0.289,1,-11.984,0,0.0329,0.966,0.901,0.124,0.226,105.645,2L329IIRncGePO7SsEal86,352194,4,1,2013
633,0.426,0.755,2,-8.284,0,0.0532,0.498,0.814,0.0521,0.448,99.117,0Cr58dfdzzP4ETqrXZWumD,482952,4,1,2013
634,0.402,0.224,5,-11.257,1,0.0315,0.975,0.857,0.0955,0.204,108.818,78T6ZgUexRhXkw3I8uzd3m,441336,4,1,2013
635,0.441,0.674,5,-9.063,0,0.041,0.435,0.725,0.166,0.69,110.424,2NYvd54B9om2lsswsSXVde,330708,3,1,2013
636,0.416,0.475,8,-10.661,1,0.0358,0.848,0.86,0.0959,0.35,89.597,6V0mPMwtVDbLVsmWtc8UfG,413531,4,1,2013
637,0.467,0.524,8,-9.846,1,0.0327,0.678,0.836,0.124,0.375,100.564,6ZUCOiSWDw9LXrYtALkx0d,638656,3,1,2013
638,0.666,0.871,0,-4.884,0,0.0876,0.446,0.000138,0.0552,0.475,106.992,29KolUtuAUH9Td084aNZVh,198817,4,1,2021
639,0.737,0.655,4,-6.908,0,0.199,0.847,0.00019,0.101,0.753,100.793,63Sc6DtXVzZrZnoqYMs1Sa,154785,4,1,2021
640,0.613,0.696,4,-4.637,0,0.0254,0.195,0.354,0.183,0.113,89.984,295VARrEhs610MuEWf9IHt,157330,4,1,2021
641,0.553,0.623,8,-9.87,1,0.0462,0.0609,0.96,0.0666,0.848,172.042,6IQRifq5sTdtTIzIT1qaFf,184848,4,1,2021
642,0.588,0.75,1,-4.944,1,0.239,0.291,2.85e-06,0.32,0.823,167.737,4ARTfgYXqKSIjzUHFulvGA,197466,4,1,2021
643,0.834,0.669,4,-5.887,0,0.256,0.228,0.000113,0.083,0.487,100.911,3aIbbrlyjryTqxFnVXufLO,154890,4,1,2021
644,0.416,0.539,10,-7.142,0,0.118,0.772,0.0126,0.0604,0.379,167.87,7Dix6mfzHnyn8ruNPdPMdJ,323857,4,1,2021
645,0.607,0.618,8,-8.931,1,0.0484,0.0593,0.945,0.0746,0.964,172.034,7sCYz5r9mW7mAxTqPrY4Mo,183179,4,1,2021
646,0.554,0.322,8,-15.91,1,0.0406,0.856,0.785,0.089,0.641,129.324,19Zo51n1I8ImSvWstp913E,502800,1,1,2020
647,0.494,0.323,1,-14.348,1,0.0339,0.907,0.713,0.0695,0.421,106.013,0pQljX1POfz4OuNCM76fYO,391160,3,1,2020
648,0.442,0.151,1,-19.095,1,0.0379,0.962,0.96,0.0654,0.33,128.143,3uMIsJail10wH9ciAqIS6P,250133,4,1,2020
649,0.4,0.21,10,-18.549,0,0.0383,0.955,0.844,0.0978,0.254,88.468,2VMoW3LPOfVi53fJjDLpTy,702467,3,1,2020
650,0.534,0.382,8,-16.371,1,0.0296,0.83,0.876,0.113,0.403,111.692,3unkXuwVqzUCATM7VSVseU,411667,3,1,2020
651,0.474,0.0223,8,-19.426,1,0.0549,0.991,0.488,0.113,0.371,86.458,1C7lSwxVOHhh56deWNMpmG,326067,4,1,2020
652,0.449,0.291,8,-16.725,0,0.0339,0.923,0.854,0.0862,0.168,109.563,2fgTLcuf6AMX1eJs6S4ENQ,531587,4,1,2020
653,0.401,0.133,1,-19.454,1,0.0334,0.962,0.925,0.0797,0.149,82.4,2FVPRRvko7MzFZts14872r,441107,4,1,2020
654,0.472,0.289,5,-23.5,0,0.0499,0.216,0.911,0.192,0.602,111.749,2OlMleUMdVVc2EZfA5emdB,220832,4,1,2020
655,0.849,0.706,5,-9.79,0,0.0761,0.396,0.858,0.0789,0.812,112.949,1nTaFFZmcuNSn8EDyeM4oV,247213,3,1,2020
656,0.56,0.534,4,-9.73,0,0.0378,0.745,0.948,0.115,0.476,121.263,5cOIYoY1KU5FNzfIDprD5Y,359067,4,1,2021
657,0.345,0.437,7,-12.301,1,0.0372,0.797,0.928,0.14,0.461,183.678,72GnJFO5uTn6GqxoRAjzrn,370480,3,1,2021
658,0.606,0.423,1,-11.766,1,0.0335,0.52,0.934,0.153,0.219,104.78,4r21wY2wAbvWgz2GrsSL7V,253440,3,1,2021
659,0.292,0.126,7,-19.217,0,0.0413,0.982,0.818,0.0797,0.0778,140.637,3MBmInYLKp4CHQEhG0KmOm,111133,4,1,2021
660,0.34,0.361,9,-12.625,0,0.0524,0.688,0.898,0.0647,0.453,47.931,6AjdB48WPv24SbHCayB7uq,356213,4,1,2021
661,0.474,0.309,2,-17.74,1,0.234,0.0112,0.888,0.0924,0.688,164.385,58HJTrGK67c9Gj9ypSqayB,90133,3,1,2021
662,0.592,0.481,0,-11.441,0,0.0626,0.514,0.913,0.0754,0.916,101.964,3yWKFMjnNxEffeVpsGGMfo,288707,4,1,2021
663,0.478,0.384,6,-13.742,1,0.0402,0.713,0.874,0.1,0.535,104.462,17Tp8O2cyZcI85uwS49P5G,373027,4,1,2021
664,0.481,0.468,4,-9.095,0,0.0255,0.0228,0.948,0.0827,0.363,107.722,2KQPrWLBuGU4YIJGTtenlv,193293,4,1,2021
665,0.53,0.0715,9,-15.143,0,0.034,0.984,0.923,0.127,0.123,109.557,3zjk2Wqm5DCvOhbPsXdFzw,426000,4,1,2020
666,0.162,0.523,11,-15.369,1,0.0747,0.525,0.101,0.304,0.605,191.887,14cRSOYO1MPCL2FGhdgjRO,291418,4,1,2020
667,0.189,0.58,7,-14.89,0,0.0965,0.503,0.629,0.79,0.231,88.794,3blAuG88mDaCw0WdVIkhKh,402307,4,1,2020
668,0.439,0.699,0,-12.805,1,0.0451,0.457,0.214,0.469,0.586,130.344,3YNJe3NJd5syyidvmhQPu5,244077,4,1,2020
669,0.281,0.403,8,-15.833,1,0.0462,0.628,0.0684,0.162,0.285,90.932,3fzMzm3wHAVcidYyanrk3B,307264,4,1,2020
670,0.321,0.712,9,-15.794,1,0.0943,0.58,0.845,0.692,0.099,97.475,4YrkE88L5NxrpwmUy80mxQ,409149,4,1,2020
671,0.483,0.802,7,-14.384,1,0.126,0.247,0.853,0.149,0.322,102.864,4O7lCfgoQJzidJ0d9B8xnN,362694,4,1,2020
672,0.264,0.452,11,-13.476,0,0.0403,0.619,0.752,0.771,0.415,127.023,7aul0eFvU0NLQwEUfOF7uT,387182,4,1,2020
673,0.264,0.641,5,-13.092,1,0.0519,0.167,0.213,0.127,0.661,128.981,3whTAKUUDOLjUlmGkZzcVL,329702,4,1,2020
674,0.362,0.258,4,-11.107,0,0.0266,0.909,0.237,0.112,0.112,92.247,76QA2hQ8KKnsxhdPRi19M6,282280,4,1,2021
675,0.0,0.243,10,-23.065,0,0.0,0.253,0.00272,0.448,0.0,0.0,4HKuZkn1OqTKjajvoN3KgF,12120,0,1,2003
676,0.4,0.329,4,-22.151,0,0.0631,0.588,0.873,0.707,0.498,105.186,6rxkxODWHxXicmnK9mbyXC,493493,4,1,2003
677,0.426,0.156,9,-30.385,1,0.0595,0.818,0.893,0.0947,0.138,69.916,0Lf9AIOPZqprp67xBWbTG1,399053,3,1,2003
678,0.489,0.266,0,-22.188,1,0.111,0.626,0.297,0.775,0.44,110.599,5mgqiqcsTlmr2EK84z9T5M,495440,3,1,2003
679,0.455,0.186,1,-23.632,1,0.0563,0.74,0.893,0.907,0.52,124.264,6bElc0zWQIjEuOv1eyad6c,477653,4,1,2003
680,0.343,0.0366,6,-32.163,1,0.0837,0.974,0.126,0.754,0.107,79.041,3ktlt13UsADVT8irHbNzjo,281453,4,1,2003
681,0.37,0.406,8,-21.411,1,0.0711,0.697,0.86,0.325,0.426,132.669,7jXJxtc0QBDHNnpWdeOSOM,310960,4,1,2003
682,0.537,0.148,6,-26.67,1,0.0531,0.838,0.868,0.704,0.274,61.219,1PU8AQNI2ylOsBNPoFYCz9,254787,4,1,2003
683,0.356,0.225,11,-26.829,0,0.17,0.803,0.59,0.124,0.555,67.039,70YuMoVylINqWnQpapOfxl,221960,4,1,2003
684,0.491,0.356,4,-20.152,0,0.0577,0.473,0.862,0.702,0.573,120.521,6GvVamkuKrrLT4CDwFxJtf,567480,4,1,2003
685,0.463,0.727,4,-8.131,0,0.111,0.669,0.368,0.0614,0.863,104.972,5MWTIbCYIEZp20Ex8xfNYK,209707,3,1,2007
686,0.46,0.429,9,-9.333,0,0.051,0.731,0.83,0.15,0.659,199.934,5Qph88KZmA9nt0afz8XiYd,243747,3,1,2007
687,0.263,0.674,9,-8.337,0,0.0441,0.345,0.594,0.0664,0.23,157.937,1rH72YcWHiBndW2cDMMtWg,200613,4,1,2007
688,0.396,0.0138,0,-19.042,1,0.0826,0.993,0.811,0.0863,0.106,135.728,2lWUdAwVioadczDZ0Em0rF,169413,4,1,2007
689,0.554,0.438,7,-8.485,0,0.0257,0.464,0.00176,0.0846,0.411,97.008,52huiaWwNkiI4NcFOJv0et,229787,3,1,2007
690,0.352,0.0019,0,-22.724,1,0.049,0.992,0.924,0.107,0.141,66.625,0BI74OnbHS27hSnPYmLz1a,139080,4,1,2007
691,0.63,0.482,9,-8.453,0,0.04,0.194,0.912,0.1,0.107,100.067,5icohQgV7r4mM2DDfYwbHh,231360,3,1,2007
692,0.729,0.943,9,-4.869,0,0.034,0.286,0.466,0.176,0.964,105.0,2O1tRX8DcXvhgv9Lq0fICP,172253,4,1,2007
693,0.693,0.534,9,-10.062,0,0.0357,0.991,0.813,0.11,0.901,102.522,7IEitsLwojW6iLl19tlUfA,135160,1,1,2007
694,0.507,0.463,9,-7.841,0,0.0506,0.982,0.923,0.0731,0.247,152.738,2zSCGPI4ux9Lntgb7M9mLb,83000,3,1,2007
695,0.438,0.677,0,-5.547,1,0.0281,0.605,0.673,0.0671,0.133,149.989,6JeLfxv7hZjohq5nli4py4,373800,3,1,2007
696,0.201,0.0307,3,-30.465,1,0.0451,0.94,0.953,0.111,0.0267,63.709,5BZmVC3ZhuaH6bgAdvJh2w,79000,5,1,2021
697,0.108,0.0113,3,-29.895,1,0.0438,0.982,0.766,0.113,0.0328,91.103,0DU9uZBxVikWnZP1DkSkIU,118000,4,1,2021
698,0.291,0.0685,3,-23.468,1,0.0497,0.966,2.91e-06,0.0932,0.0544,73.61,57kbqUdVcrUf4soaKeI9hs,71000,4,1,2021
699,0.412,0.0958,3,-26.633,1,0.0692,0.978,6.06e-06,0.173,0.0852,131.297,0PTxLU5VPIh2ojmI1yzrcv,126000,4,1,2021
700,0.278,0.0384,3,-24.319,1,0.0367,0.983,0.0315,0.113,0.0361,127.926,7jdIac1J2TC08rbrOKtoRW,100000,3,1,2021
701,0.199,0.016,3,-27.72,1,0.0459,0.958,3.85e-05,0.122,0.0431,79.93,0jbuIBLDmeP2LfkO3o0mp2,166000,4,1,2021
702,0.375,0.0118,10,-23.347,1,0.0477,0.961,1.72e-05,0.104,0.0382,114.141,6xDCBbrS0BOkqRbu1lbiwz,217000,4,1,2021
703,0.233,0.00776,2,-30.581,0,0.0469,0.991,0.274,0.108,0.0342,64.723,0tGjEENihCToO9ZdSMHhIf,91000,3,1,2021
704,0.395,0.0103,3,-29.496,1,0.0612,0.969,0.563,0.169,0.0387,69.281,26gc0Nnq1L4Eu1aYv5qGtz,54000,3,1,2021
